i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,258133,25596906,24539,46194031,902193233,563761
2,180243,5330172,16570,14589399,889932144,1276066
3,187934,6352279,16404,14420147,908904046,560686
4,163728,6762639,17581,14255747,908989624,556445
5,164428,6353065,17566,14169312,882836161,562221
6,160097,6199367,17520,14207700,875788688,561160
7,161559,6208553,17606,14133448,892560181,556285
8,158510,7485402,17472,14243333,868645294,548461
9,163063,6108152,15223,14136593,879176907,541496
10,180345,6827595,15337,14459324,881018742,552402
11,172573,6349491,16534,14476409,907330616,538965
12,188236,5187976,16446,14421244,866555018,538034
13,177669,5178392,14954,14480697,868493300,536290
14,186292,7274031,16068,14573479,869001599,551247
15,163104,6959529,17973,14394517,889815341,553850
16,166831,6069887,18242,14364258,890529686,575556
17,163641,5940491,17670,15524527,877266633,546555
18,173178,6237874,17575,15601811,884347370,544815
19,159717,6197229,17077,15533066,867993146,557413
20,177768,6790486,17954,13697272,880991054,543785
21,171755,6765837,16248,14734319,881502650,555354
22,158653,6935549,16064,15249497,882219051,532545
23,161604,7223830,15298,14815948,874279249,560254
24,158009,7423773,16530,14560616,864761013,539892
25,164329,7789419,15682,14801473,864078005,568113
26,160237,6245275,16616,14286124,879094583,551500
27,160993,7546334,17906,14228232,886861878,569585
28,155418,6978824,16963,14398882,875844136,562353
29,158716,6165654,18197,14230702,921952326,588850
30,155040,7120450,17688,14189390,872364367,543196
31,186191,7714675,17284,14322721,902947643,549934
32,157115,7691168,15979,14319828,904745882,553567
33,162694,7491001,14524,14594583,913657920,554160
34,163146,8015703,15621,14409665,888688940,557000
35,188929,8194280,16178,14414617,893546723,543665
36,179036,8298626,14448,14610375,932259548,1103891
37,168279,7370688,17254,14426121,931035184,555736
38,154695,6988238,16871,14281232,934075164,559629
39,161879,6899671,17456,15087741,933983903,546738
40,168700,7378015,17755,15664307,907746967,543431
41,169458,6451295,17403,15720325,904741938,583855
42,151852,8037803,18956,22164155,898461645,540188
43,172909,7592503,16985,13928969,878865868,549876
44,155369,4812646,15030,14697211,875805873,546136
45,162933,6191124,16229,14650294,876925057,634037
46,140662,5443260,15882,16109595,879777929,542683
47,162157,8839658,15585,14422457,882021059,543434
48,157554,4875399,15623,14519276,879402605,537695
49,187675,5470210,18462,14172640,911952453,571451
50,416996,6245985,18358,14285528,866811790,545026
51,188195,7045391,17829,14324739,880298645,554391
52,153901,8304880,18431,14379024,881827437,711003
53,167925,7021481,16779,14563960,897995136,557809
54,154122,9154149,18412,13545649,874174668,565926
55,161078,8114064,16177,14231088,869128797,551425
56,157219,8610096,15463,14287758,872531434,548331
57,168657,7261659,14919,14491771,873747257,537165
58,149397,7538240,16003,14591178,874750191,542610
59,162636,6007116,16236,14594288,874795246,1184353
60,155952,6635128,16568,14468137,939015432,551100
61,161382,5624813,17399,14531425,877066529,554385
