i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,218156,22063141,35933,30468882,52789366047,87826443
2,31147416,94146745,46314,39027887,52832990340,93719960
3,35982551,40387211,57891,87749486,52651486325,80118892
4,37879252,89258928,45489,40025203,52941576733,10263599
5,906454,107062275,45158,43808967,57127997460,107269150
6,937319,98366232,44194,41737363,16425098440,82288266
7,427154,80281660,41803,67155608,12032983342,81144890
8,428527,58288705,40275,67147756,12085232989,90041753
9,20986952,22922720,41895,51553335,12888875545,90504672
10,21867991,62213851,41150,68469476,12061790301,89156226
11,420160,42811122,43498,96400659,12751329913,87434822
12,420815,58235110,43033,71905335,12502830796,82187812
13,453666,91037679,45926,66767072,12480034211,80564797
14,31246577,75434415,45461,48431772,11966567714,77410836
15,24084236,35346189,41881,64130078,12527228631,85487111
16,411947,113987212,45133,37477672,12333283338,86417987
17,21309336,105693493,33167,28099867,12304789243,86030021
18,36626166,80963453,42912,33565600,12855306893,102797512
19,30530603,16837814,48885,105364622,12138848043,85705508
20,20960072,66033834,42023,68886407,12020072702,76052255
21,421695,76863753,42922,68303184,12343430017,74494880
22,21596456,89289382,42505,43934443,12202771744,74929601
23,421045,85477524,42326,56614716,12219139058,73929769
24,416777,127868212,33585,27437294,12004665075,75113501
25,20596484,69563784,41495,62980056,12011281604,75744351
26,418414,97894811,41809,54235523,12239705668,82640122
27,429344,121580733,57229,39364909,12720588867,82389435
28,24646303,97183320,45386,31160739,12029444110,74531064
29,417911,112152624,42323,42054789,11812995526,75160785
30,420318,49783786,41507,80142156,11900803878,83812817
31,23628887,47217124,42621,71657439,12105759634,83894699
32,19463845,107561588,33481,27954116,12119881361,74771412
33,22678099,106194162,34712,26740300,12276384869,82801379
34,22843021,105914537,33650,27576304,11925295625,75080897
35,419455,98928306,41449,51171438,12021273152,74374801
36,19782089,70144897,43326,60449963,12158706469,78722643
37,20332932,100247198,41892,30989662,11939194218,74603054
38,397944,101322828,45223,49041427,12044807777,76173318
39,421493,102638789,44715,54027833,12069022458,86780573
40,32273624,20965576,46640,97352565,11944898177,82893709
