i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,456898,48906888,34707,29119932,57094187111,125843560
2,18671175,90330634,57979,47919726,57362862711,129197729
3,12835504,120058394,45136,35124238,57227612873,99636542
4,4607143,81451817,54711,46323480,57346113718,104722209
5,1643654,104347940,48026,31804626,57012050271,105035900
6,24554818,84637410,43525,45048847,56862184688,108964968
7,21498912,101975314,55562,37071858,57016149541,116773229
8,14941226,87220234,55617,53222137,55956275008,111137408
9,19668702,83025813,54306,52534187,58280435901,93170564
10,21014696,112660712,34569,29942199,57028183704,110544762
11,25218117,101463808,43425,34312992,56759654195,110150982
12,18743972,28324041,58888,79799377,56735880226,105157265
13,24687616,64373206,57611,60007570,56523902881,105851942
14,21030103,87536616,43559,41233790,62419659315,121207485
15,15256741,115269047,40148,36471506,56876065187,117648915
16,18663865,70298930,57872,60389453,56600352712,93701561
17,427346,135187827,43903,30360486,56469514851,108575772
18,21310501,97784541,46841,36889611,56595584919,104868033
19,25725580,101504868,43884,34388691,56470323297,99991916
