i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,186128,16707983,39514,22489478,57279765415,95438081
2,26818386,61537322,56082,54491747,57987837228,89674735
3,30441101,59602308,55726,56945249,57863434066,95570321
4,25450412,67514383,56275,57448279,57988486594,88170453
5,34924316,89441918,50881,24763810,59800397014,102672028
6,24861365,103873384,41139,22687228,57991088863,103691372
7,27001565,100187051,33417,22304445,58101572721,94392614
8,5863657,100261291,43844,26603633,60149494027,94520047
9,27794652,28212959,42946,81330811,57892290549,110985410
10,20968363,107304889,41429,23883793,57931757569,94290793
11,684618,102701423,52013,43090788,57850953069,91315689
12,681126,128135996,42074,23502368,58007172245,92519762
13,311911,115570533,39162,28279129,57847347208,94134017
14,32366637,96501861,42767,24010629,57940436130,95175196
15,33482693,54675914,52582,59398859,57676390010,81895692
16,330944,101299661,49824,44744976,57806700222,92747870
17,27533114,82930839,47908,34738096,57923938148,83921013
18,26612203,100481538,48318,23971153,57677366543,92610096
19,324014,96243235,39611,51041456,57942120558,94809967
20,24884592,104159090,43134,26563000,58072641591,95076068
21,30657188,96078546,41926,23910244,57877262950,92837760
22,29172211,93866885,54165,25437768,57455364831,90499639
23,319924,89058063,38512,50295958,57787256535,96422545
24,26165959,101863599,41969,24909874,57687905987,95390626
25,33073060,34339185,52952,76836565,57440390374,80944876
26,329312,60300505,49158,59919799,57584207413,93508229
27,23308802,62818223,42081,58549774,60450102581,107929828
28,23518094,64107916,52988,57033899,57439588508,83296670
29,29669837,65080173,66609,52305594,57380802071,90331071
30,3819659,61778177,46183,57495275,57320234751,102220391
31,24096362,86491558,39902,36985753,57332297792,91304392
32,686181,87016740,49629,61634295,57385946930,106910788
33,23290983,53375375,45990,70232342,57201800334,95657144
34,32798214,22110887,51907,78268217,56986244438,78878366
35,22846817,64898059,43277,63764233,56995736058,101790931
36,685105,84135147,43374,60615386,57306231943,100989863
37,689878,127251037,36805,29094892,57310563129,94644648
38,28604269,73276753,52477,44679274,57001959791,82353000
39,24011358,104327611,40853,23554570,57193170804,26075989
40,682436,135692524,33283,23506162,56836275207,94293112
41,690035,105214797,40693,26437040,58111475498,94325504
42,26768837,86397906,45722,41580497,56945697321,97086025
43,30543186,85684901,60846,30475856,56566497797,83999143
44,316178,53023361,37343,86841714,56809583829,95477555
45,29945803,98173593,41205,26504004,56698240759,97422127
46,686572,55345353,55418,78688306,56919997163,39611795
47,25588131,102460421,41819,24142625,56357819158,83632877
48,24596916,79022483,55006,43555443,56666851281,93026607
