i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,80513,6084777,9312,6789685,776968575,411033
2,96723,5818405,12742,6800364,780593201,414324
3,96753,5988110,13335,6899159,787633061,416787
4,96348,5015643,10393,6906831,780108135,420724
5,97920,6083102,12082,6773751,781669977,409877
6,95127,5122908,9675,7808322,784230541,428499
7,102368,5257542,10795,6764931,781552272,410715
8,97219,5118797,10376,6810630,767843846,423180
9,132832,5302323,9363,7940941,781043476,417938
10,103568,5825923,12419,6737238,786164323,432391
11,102042,5140715,11704,6875808,772633577,414961
12,102144,5383652,11200,6878435,776830731,428551
13,105874,5052634,11328,6803900,771369361,428833
14,99757,5291313,9005,6774650,770599319,428572
15,103696,5737873,11502,6763789,786712762,429757
16,100692,5323430,10079,7907683,785252043,428507
17,101953,5081508,10728,6899619,776819629,427419
18,107276,5297800,10821,7946881,780586266,427461
19,106408,5100922,10519,7616602,785831232,417846
20,96965,5929462,11385,6693813,786587015,432811
21,103204,5745508,11741,6893045,785117772,420376
22,98079,5886636,12124,6764688,787188341,435380
23,102033,5726297,11703,6654650,787798276,433501
24,98049,5237434,11650,7903138,780123542,421046
25,100359,5145213,9822,6880219,770179706,422678
26,99976,5304985,10438,7734719,786653853,434196
27,102425,5670873,17067,6806342,787078085,430382
28,99248,5453263,10840,6744635,772795352,417105
29,101778,5205373,10147,7848715,783672375,430048
30,99862,5444743,11447,6752233,781712989,422676
31,107986,5174887,11804,6763395,781711144,435149
32,96460,5433343,11116,6781019,774915971,1045767
33,121381,5057366,12948,6786067,863783661,421579
34,103679,5290329,11713,7625728,780440142,422417
35,127561,5068416,11936,6800518,793150838,421933
36,99847,5352619,11212,7594747,1094345230,428816
37,96639,6008510,12123,6827235,791882596,420700
38,107882,5285342,10429,6856823,786221011,425387
39,108075,5316247,11374,8933130,792279843,427107
40,102351,5015519,11178,6841537,798094472,420667
41,107917,5261482,11549,6817736,793143418,423987
42,97786,5084704,11163,6799288,788385803,432868
43,100762,5239512,10371,8332445,797600284,437347
44,102207,5004873,10453,6782752,789957739,429341
45,100533,6403956,12552,6744294,804423335,423206
46,99562,5084799,13111,6759898,793253043,423445
47,107206,5375589,11326,6734633,800285126,427195
48,103837,5133701,11154,8676595,802784468,422194
49,100662,5116468,10493,8920155,798879700,429527
50,100281,5255218,11184,6758234,801183478,435932
51,106657,5052741,10526,6822327,794001502,427634
52,95602,6528703,11469,6960454,804487440,439624
53,103714,5065559,10476,9001222,803061857,439260
54,100623,6002648,12258,6853518,802944161,428839
55,102102,4993982,10073,6771553,795463961,428365
56,99289,5348575,16871,8781362,803934360,442723
57,106071,5049228,10598,8208103,801857418,427923
58,98907,5295059,11106,8245491,802948453,444035
59,103274,5086362,10403,8399404,807843630,444614
60,97083,5195010,10690,8525504,805694249,439933
61,103364,5091964,10667,8669754,801244567,431487
62,100224,5297438,10653,6881312,795021418,430580
63,101069,5104591,10846,8060220,802502488,428768
64,99240,5310702,11016,6780905,805191728,433087
