i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,57091,3226355,7809,4390719,735924665,443342
2,70213,3102881,9618,4105178,727512251,382350
3,64599,3575095,11000,4101838,768007716,367171
4,100523,3882418,11015,4137687,766300060,373751
5,63038,3322956,8206,5022909,761330311,373962
6,71358,3173717,10039,5063665,796971135,378075
7,71712,3275406,10565,4082719,745931756,380212
8,66375,3118317,8686,4131261,748226180,372266
9,64219,3335396,9826,4149020,737140219,376702
10,65993,3226760,7763,4114750,740459854,384435
11,62840,3375098,9539,4133158,736131841,387065
12,71709,3884615,11379,4087682,760152627,389969
13,61717,3378644,10155,5013022,767208112,389643
14,72576,3113093,10109,5047358,763953240,379294
15,71694,3341822,10193,4133962,758830483,378691
16,66949,3123900,9965,4153078,755084767,380287
17,66012,3277642,9636,4081228,750402205,387050
18,67504,3154985,9919,4110022,747995094,371165
19,70840,3318389,8911,4111110,750407739,394422
20,67796,3821267,10161,4068773,749541744,395123
21,70055,3318277,10638,4994455,756021872,391430
22,66259,3125571,9163,5045056,760067865,374678
23,66382,3360588,9982,5052430,756059110,380619
24,71845,3092540,9797,4083872,751819110,379053
25,67531,3375700,10357,4122335,747154853,376362
