i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,315369,26658662,46170,42130457,13280394168,66634776
2,33224344,109745288,47422,41009572,14042893446,62885477
3,36261064,98957713,46597,40913262,14032817884,66464602
4,25263278,116488301,45993,40441561,13710616665,77235600
5,30231646,70590696,73311,71160217,13488559025,69770216
6,35153042,84829738,69826,47424202,12019545437,62921194
7,29338567,111991479,47918,41634983,14387120033,69476809
8,33653074,106374468,49622,44415828,14326715316,72815270
9,28330095,109869124,46255,41208760,14161709579,66294159
10,612135,135728232,47149,40880286,14048383232,66535748
11,28974071,107079090,45007,40355659,13858671885,65882140
12,26826600,94487129,61746,43844074,12937437091,75361355
13,24622749,111832431,44953,42211796,13155584945,66488778
14,25979905,103449407,46413,41600904,14761843427,90722940
15,28424548,98236084,46246,41316879,14542171634,71612164
16,607756,138840182,45725,40880177,14880932283,65940144
17,24882720,115010504,47272,41300877,14295239970,74105085
18,29239827,112038350,47543,40471136,13511439359,66777495
19,27163136,103251606,52019,40821202,13124669079,66384850
20,7786526,82363358,59275,53677597,13037802851,65177195
21,27221063,106794274,46825,41476655,14837584702,84569035
22,627246,138328381,46349,42046611,13945711232,65504317
23,24147929,113920884,45451,40669638,13990577202,66130239
