i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,122930,9023875,12657,13018415,867393183,559347
2,153832,9006650,16161,13057218,865420228,493773
3,160297,9475443,17267,14099262,883752669,493595
4,157925,9070230,15709,13063699,868774236,488602
5,151689,8771185,17191,12897478,864426893,506489
6,155306,9636855,18307,12776558,889203188,487095
7,157910,9424937,16436,11508943,867505182,490225
8,155672,9080771,15465,12790058,891452149,492803
9,155855,8864266,14014,12855170,878421829,492724
10,151741,9389908,16111,13951896,845676763,490104
11,159691,8822207,14877,13188517,844161710,487263
12,139892,8866978,13845,12855418,862235725,509937
13,156363,9510055,16630,12828165,890484243,500430
14,148628,9605872,17616,11509132,868316694,508399
15,157608,8878154,15971,12873150,851916068,495623
16,155967,8790567,15940,13122456,865534011,491991
17,173015,9552275,16807,14030521,885657942,488616
18,150662,8696006,16546,12926804,876062620,499028
19,156001,8837696,16323,12823498,865242585,508912
20,155212,9247816,17721,12712831,887318245,500006
21,151335,9747216,17184,11697371,871745720,500990
22,152654,8539025,15819,12659442,855008882,502491
23,155613,8883121,18279,13022754,865066748,494533
24,168168,8494699,17051,14131692,879202394,492568
25,163591,8913871,16511,13079992,865493846,487723
26,151633,8355120,15685,12793171,866659399,504644
27,148687,6107200,18019,12640615,866132350,489290
28,161051,8358124,16804,11488512,842708766,498970
29,152893,8702147,15776,12895293,842025053,492179
30,150283,8365656,15345,12909761,848190788,496016
31,164247,8529297,16346,14215305,887943375,502678
32,150411,7906429,16760,12897227,877986883,499081
33,178260,8321104,16331,12888383,864451052,511546
34,152834,9232881,17563,12712903,887148958,497802
35,156357,9656752,17642,11709296,872396207,491632
36,158888,8690455,16459,12700384,861397590,503282
37,155583,8752266,14503,12912993,866809817,493457
38,153404,9325588,16873,14003191,880572467,504976
39,155270,8785445,15303,13028019,865577934,506797
40,154081,8758125,14836,12838200,867023115,501600
41,166788,9398277,17979,12739455,885370741,494933
42,160900,9555106,17126,11851418,874624474,493171
43,167980,8667309,15541,12830604,848983629,508439
44,153991,8639350,15804,12965577,864686419,508797
45,159149,9513417,17082,14086011,881513211,504321
46,157427,8796890,16186,13050169,865373377,506050
47,158712,8886663,16211,12973307,859576054,508929
48,158052,9216589,17834,12851620,864574954,495424
49,156548,9720452,16575,11644472,862811833,494751
50,156288,8763268,15574,12786096,870277659,501162
51,153688,8709840,14230,12987520,853925486,477819
52,151099,9226379,15582,14205693,856034328,487750
53,187878,8959204,15446,12995342,868835197,501631
54,152895,8938941,14441,12894287,851606610,499250
55,141791,9475189,17627,12818316,903646507,498098
56,149728,9329301,17505,11474649,886169241,495085
57,154875,8668000,14993,12539019,844619433,493664
58,153026,9571330,17221,12050094,891837925,968744
59,150055,8733120,16651,12698641,899586008,485386
60,150920,8582718,14070,12535813,864704007,480712
61,142990,8706706,15417,12897570,894518281,480475
62,141189,8624889,15835,12684674,877324209,494418
63,169412,9061819,28539,12676946,895812515,490683
64,155656,8507356,16393,12854109,883118126,494801
