i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,550991,31317197,37634,35878813,13364798902,75467043
2,26380978,109141919,39068,34945924,13947963691,69378375
3,27329034,111991238,37612,35257654,13476406768,76074825
4,22684803,118683996,37869,35162136,13533356700,76844952
5,24112975,111784182,38689,35375502,12451026619,82507398
6,24888120,107780141,38708,35135899,13975953628,76085071
7,24471347,109013994,38713,36832681,14054749391,75770518
8,24098727,111342562,38309,36347293,13965528223,76394225
9,26090474,108075412,46722,46547421,13773852367,79032295
10,32844547,43133306,58948,69381016,14127673435,87394830
11,500446,136178708,38812,38831190,14024971448,82844077
12,26688922,111467469,38517,35999045,13782487850,76577729
13,20167103,111355087,38481,36156996,13850749123,75574834
14,525467,135117566,38800,36010112,13825203074,75860961
15,7578050,105907415,39134,36029672,14876429655,85606115
16,527934,131330866,37589,36187161,14278388040,85625701
17,38640040,98556753,41365,43453409,12653825927,87828464
18,1188087,115361493,46137,37782640,13589468646,88068229
19,29004779,108408202,38860,39142656,13640630284,84095723
20,19922455,117856174,38308,36132144,13789947692,57019675
21,542128,118027801,37869,35894436,13638859923,76233996
22,21883997,115587880,38307,34115980,13795021957,75326565
23,505600,113898953,37966,33896816,13594277838,84339226
24,23680053,107631599,38004,34273196,13122126187,88883565
