i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,358890,36257727,30311,23028149,11441471343,84073866
2,23048163,67830313,40680,57890847,11208512130,80403044
3,27192874,38656092,39888,66170449,11795382437,86557738
4,28336356,58919642,48473,70340755,12538153291,93031874
5,22658327,57836182,44288,69790601,12097395349,83795108
6,355069,52549645,40388,42880211,12710117402,87199274
7,364245,125374573,38532,25399397,12247331585,84649616
8,337920,90453304,40461,53226383,11614785054,83097302
9,354127,89334500,41797,55922738,12152268194,90748342
10,17760617,66470035,40073,56394126,12389926037,82855260
11,354625,84868953,40856,59941831,11714743990,91045235
12,356216,95517967,41573,53151428,12398733391,84883636
13,354695,89889204,39489,57199801,11529539281,83011567
14,353201,92134948,39360,56062879,11562789509,93026017
15,355493,95777539,39830,51711619,12839707357,92894598
16,21026197,70976648,40664,55916050,11269370817,83635600
17,359251,54712231,40260,44249959,12445704424,83696760
18,21329975,98611227,39603,26769974,12368177652,87717184
19,334646,66954745,38610,67976880,11507732145,91160355
20,21123473,49946187,39444,71521038,12071098286,83265308
21,18410099,53098717,39904,72560006,12301048129,82952078
22,351587,84859863,41264,57842758,12818016793,94198305
23,356171,49633317,50292,104216635,11722275157,85069050
24,356316,93088910,50447,57154701,11944198933,84637158
25,13091700,61156476,41101,55713616,12637643495,82772963
