i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,210277,14753008,22191,27856516,12745224664,84561674
2,21766024,106167455,31307,22439425,12689741895,68902219
3,686387,86464815,39414,41760974,12472529358,74239540
4,336931,48898680,38456,68226490,12394938641,75265820
5,5578545,105872658,16526,21901727,12370075984,84065668
6,345928,97161027,39081,50187080,12484933698,82740195
7,18877360,66705537,39256,52261130,12700902982,86257364
8,4453360,105160729,39433,22821882,12395054566,75365250
9,19707341,79971093,39032,44199300,12620468413,74236682
10,337356,130011135,31449,21102873,12648868267,74233087
11,339919,99513262,37802,44268777,12682216424,74931874
12,21406933,76074031,40112,44641905,12618576049,74276374
13,19515953,109226270,31799,20821092,12367580052,85411860
14,333801,53028755,36899,80060666,12433410794,74437063
15,17032550,108816405,38290,22508338,12830059098,74262074
16,20189296,107040701,31901,21208134,12135535621,70124672
17,334003,113923000,31433,22084216,13279273289,85572017
18,340062,123162004,48714,30922528,12612966186,100211983
19,28214549,64614470,41877,53466568,13351952294,93848921
20,313316,121947489,38708,23947322,12651162201,75405983
21,21598343,107635447,31516,20954198,12625527827,75376120
22,17790940,110149009,32120,20976239,12742775759,75612398
23,334054,126891402,31281,22324659,12807893152,24385780
24,337369,135129326,31479,22026148,12538929667,77000865
25,17368768,82394708,39456,45291970,12803144929,83519292
26,20050733,80148714,29170,50983724,13276876143,84329951
27,339926,120691541,38602,24026102,12967275154,75185099
28,342510,106028196,38364,26103093,12500923050,82712108
29,20170214,102607070,37914,25305813,12805267821,82603207
30,18259447,109369420,29916,22335292,13390481027,87136360
31,328413,120512652,37593,26042917,12557747719,84145005
32,318929,125153515,42439,27692611,12824101026,76357283
33,342655,126477372,38026,23785847,12768819299,78532261
34,719689,126589803,34321,26365452,12721797683,75619287
35,18646141,108272423,47142,22302305,12746162766,82968174
36,344682,115370942,39048,32758378,12733646141,75495823
37,321928,69906850,40334,61154048,12691356848,74631267
38,20859911,107395753,38496,20941699,12546452576,83019439
39,337819,60155912,38961,71901592,12583859594,76999685
40,17229866,101950642,39871,25544873,12571239551,74785123
41,18480810,46929529,39126,57726315,12928509081,74610241
42,320020,70732894,39345,67155481,12836234272,76491821
43,341663,99920919,39114,50309595,12775186045,79197949
44,349283,70048664,57091,78408092,12690939728,87415949
45,714588,91087408,41814,39700469,12783660843,75547465
46,336769,124627594,39487,22259478,12953928411,74951276
47,19423165,109409300,31504,22018649,12715301823,74523065
48,21703206,43974888,40769,62873547,12776813248,74582987
49,20217178,98227730,38719,30127581,12939125650,74832722
50,334217,110072903,38868,37634814,12775804054,74710126
51,348717,98174020,39798,48250326,12937395863,74441265
52,17393045,110180626,32260,22312276,12961657096,75702599
53,335504,120063456,38350,26498869,13451151726,17563189
54,322290,130604218,30886,28673849,12744459557,86437201
55,25333793,66437935,55368,53381517,12686643225,76461836
56,342592,94031048,40810,50147207,12849259167,74253373
57,335828,123393799,40353,22690167,12683094032,81737427
58,16775417,110572222,31757,21516951,12759022551,83222393
59,334155,105252873,37872,43894902,12776379209,74887415
60,336484,127507973,38706,22321701,12879157043,74810586
