i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,353578,49211394,42818,23792855,1014153010,622759
2,188093,13883216,30068,20591906,1028829061,618782
3,227291,13695437,29621,18951795,1027555919,627585
4,211782,13972019,29492,19114505,1030692455,610253
5,222489,13971677,29384,19029537,1031116365,677369
6,204409,14279379,28737,22852642,1023211932,635785
7,192002,13397594,31219,20683806,1029061061,626307
8,192416,14065083,29297,19012193,1025384043,616531
9,236318,14475459,29726,19129310,1036629356,639387
10,179732,13627160,17684,22162374,1020675089,627147
11,185440,13613841,28317,20116870,1016561240,610647
12,193016,14503417,18483,20281264,1018529647,614965
13,227582,13550407,28336,20041604,1018167483,611485
14,192220,14007071,30567,19111252,1029396073,628729
15,189447,14405495,29414,20292030,1025698657,626365
16,195725,14038999,30707,19111404,1031448179,617826
17,190722,13525164,17427,20256513,1020886814,618075
18,192400,14480399,29888,18745316,1023312008,625037
19,193405,14683873,18757,18997715,1021717704,621870
20,194356,14581175,19360,18775617,1023035687,621836
21,195857,13606536,28081,20099041,1018143016,622551
22,190083,14107056,29263,19721657,1027830686,634897
23,183195,13703077,28181,21416234,1018809054,627539
24,189449,14319174,29380,19131346,1028911660,635112
25,192546,14123906,18280,19078395,1029840222,1278163
26,212988,11184636,29149,19357515,1032950245,630122
27,192498,14093941,17498,20769235,1020096448,628242
28,191844,12488621,29175,19211501,1033569355,625610
29,196723,12885188,28802,20170260,1022207979,625525
30,231060,13645021,17525,20277554,1022565869,633241
31,202551,14519633,29764,18759426,1025268409,616824
32,196697,13964457,30116,19423936,1030697141,613847
33,202240,13506489,28561,19418400,1023756197,620420
34,192509,13506966,16970,21387388,1024365459,625376
35,196724,13605786,28560,19496753,1027410779,1150430
36,216560,13571852,28121,19373351,1032028437,620196
37,192397,14296188,17291,19569370,1045384511,616842
38,206597,15004148,28416,18796825,1022236503,622643
39,192496,14057196,30317,18997128,1030226582,611453
40,220021,14617058,29739,20328874,1022564985,642359
41,203863,14280231,29259,18970037,1025527329,623795
42,193004,14290788,30656,20292702,1035222841,614595
43,210524,14044803,30152,19466875,1033808516,624991
44,192889,14407457,19021,20292434,1029077274,625972
45,215990,14658954,18952,18922267,1024679824,629816
46,195590,13499182,17242,19622843,1033024760,632503
47,199914,14597487,18192,20478033,1025964721,628777
48,192875,14151393,18997,19636192,1032452972,629227
49,192990,13916711,17260,20779770,1020933005,608849
50,195837,13425689,17713,20270380,1021041648,620278
51,192136,13618546,18133,20160486,1022664224,620415
52,190750,13602653,17592,20140122,1022168720,616302
53,233025,14068578,31250,20210057,1034436058,633638
