i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,54643,2577803,7187,4786518,764228866,490096
2,72150,2563672,11677,4703763,787293881,492286
3,63907,2010456,9803,5397701,755534747,390417
4,69894,2159316,10934,5458252,770115700,387038
5,67665,2215225,9872,5435598,753011033,380244
6,70444,2273669,10083,5511977,752943414,379945
7,73340,2325745,10159,4509921,769633104,381932
8,70987,1635588,10501,4602984,765311066,396962
9,67772,1811490,10340,4555904,773925221,371478
10,76242,1614983,10065,4539548,788017571,381120
11,71904,2376402,10204,4503850,838634092,364704
12,71768,2859144,6857,4495743,828529292,393356
13,69907,3057155,9592,4494760,825265119,974840
14,90382,1524452,9875,4453550,784473148,390554
15,67465,2760965,10837,4483638,764939416,391072
16,78381,3746624,11771,4449467,776863617,377457
17,68526,3461422,9465,5359577,770243404,393557
18,71397,3284464,9632,5438962,782889684,384000
19,68606,3557092,7368,5366455,757219424,395135
20,72481,2942729,9479,5448325,747347989,383442
21,67918,2685785,9581,5563571,762322449,381285
22,80220,3408404,9687,4506622,767390906,386652
23,67986,3535646,10010,4509594,761131893,392099
24,79436,3354542,10145,4546278,743233083,369814
25,67431,3639635,10469,4561261,727514882,400478
26,79148,3462513,10031,4569135,739303618,388500
27,75480,3593979,8354,4555551,747567993,1018293
28,103411,3448554,11778,4542939,761349431,385131
29,74287,4258963,11960,4545016,762461075,369916
30,75423,4006054,11111,4509102,734673382,390037
31,71591,3615522,10300,5413426,767840401,376454
32,72584,3479601,10764,5462172,784773335,398379
33,80120,3653466,9315,5471038,754625048,377353
34,77701,3510798,10463,5559938,747316946,380341
35,70758,3683807,9698,5618772,771394594,379851
36,80801,3396198,10306,4550326,769705886,375849
37,83473,3693462,9770,4526067,773202034,377249
38,74745,3403093,9719,4557078,790528516,385369
39,70774,3530211,9149,4556999,807117729,365663
40,71593,3486436,9682,4544311,858901646,382992
41,73776,3753758,6548,4570570,846181712,910931
42,104789,3449355,7396,4644496,800687593,386163
