i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,247099,1828116,7957,18089901,41132,87646
2,249550,1183294,8670,18121853,39930,87047
3,78705,1169676,8402,17252116,38939,80484
4,104032,1128505,8477,17093045,38009,81515
5,53780,1127785,8162,17018064,38937,84593
6,26835,1121545,7814,17006578,39004,78906
7,27524,1123691,7247,17075510,37218,90270
8,80908,1135949,8170,17001520,38791,85381
9,28164,1134367,8719,16911483,39290,86400
10,36277,1162846,7700,16929531,38385,81783
11,26999,1135898,8030,17045593,40720,84965
12,78850,1715765,8158,16686996,40438,84547
13,54726,1734074,7885,17031832,37794,83653
14,54503,1131713,8129,16924397,39382,86301
15,27672,1138515,7405,16957589,38692,88821
16,55514,1132984,7568,17058219,36777,85332
17,26457,1131907,7777,16942102,39418,81008
18,28189,1140553,7059,17040712,40168,82687
19,28483,1137782,7709,16975658,38297,91291
20,26876,1146248,7263,16950473,39971,83398
21,26988,1131083,8843,16894457,38770,83413
22,27108,1131856,7779,16885601,39108,82115
23,30184,1142351,7975,17087335,40789,96449
24,27281,1753605,7468,17457247,38996,82516
25,28378,1135783,7175,17018496,37987,80270
26,27263,1130832,7820,16995289,38498,86762
27,27460,1153019,7519,17010044,38208,81658
28,27232,1141147,7396,17020777,43537,84492
29,27163,1152831,7541,16983710,39692,82505
30,26652,1133490,8914,16968979,39627,83039
31,27439,1136649,7995,17027997,38398,85756
32,27212,1149008,7569,17012874,39883,82504
33,27202,1127578,9153,16952073,38721,90220
34,27350,1129214,7199,16997239,38973,80881
35,28358,1128650,9379,16931585,39757,80317
36,27912,1719485,7431,17351930,38302,86238
37,27365,1129093,8006,16950396,40650,79854
38,27141,1131715,6814,16964427,40009,84900
39,28076,1134136,8014,17004582,43973,81149
40,27358,1137805,7688,17031406,36068,80299
41,27888,1130811,6847,16922357,39521,80704
42,28092,1134281,7671,17006755,39731,82249
43,26741,1130693,8314,16980688,39043,85922
44,28751,1140798,7895,17095077,41831,83540
45,28902,1130551,8675,17077821,39448,82345
46,27393,1136659,7460,16946944,38436,78760
47,27331,1136392,7196,17132644,39103,89279
48,27369,1742236,7188,17403146,39861,81503
49,31973,1130633,7089,16958263,40446,77095
50,30208,1123343,8287,17081930,40394,86103
51,27411,1261967,6893,17030912,39011,81268
52,27799,1150145,8119,16969207,38867,83965
53,27451,1234334,6883,17178781,39035,81773
54,27868,1136990,7689,17156962,38299,79951
55,636965,1149572,9073,17011559,81988,125309
56,28762,1921463,8834,27949579,37746,80835
57,27531,1133067,8625,16967384,39097,81939
58,27188,1132098,7763,16873381,38593,85125
59,28392,1146116,7454,16977249,39702,82782
60,27198,1705476,7146,17352637,37545,82268
61,27913,1128783,7898,17055830,37378,90549
62,27527,1127403,8984,17994707,44350,87124
63,27304,1134503,7953,17063950,37979,86046
64,27957,1134836,7365,17027366,39028,80310
65,27574,1133015,8474,16955267,39884,82732
66,26971,1127894,7684,16882735,38868,84474
67,27779,1130578,7675,17231872,41398,82234
68,45815,1127779,8143,17398006,42311,96871
69,26931,1141032,7491,17360316,41306,83533
70,27011,1148606,7566,17031362,38226,82981
71,45274,1130605,11812,17070503,39324,84227
72,27243,1713438,8629,17642545,36630,86410
73,27155,1146855,6710,16992277,36465,79779
74,27774,1119672,6708,16984502,38157,89338
75,28067,1391570,7634,17044431,37395,78707
