i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,9597,333831,3590,3793035,31311,44758
2,9451,325140,3287,2304737,27674,44961
3,9516,321136,3274,2290584,27232,46839
4,9480,362395,3221,2374403,26587,43250
5,9319,338683,3382,3711102,27178,44203
6,9511,346670,2924,2328521,26229,41238
7,10896,351958,2791,2416704,28496,49387
8,10634,350530,3110,2432538,28711,47324
9,10278,364631,3264,2532553,29079,46842
10,9714,1502166,2752,2383030,26874,42600
11,9406,335731,3294,2299007,26700,41379
12,9818,326983,3563,2296826,27135,43193
13,10925,326952,3410,2448892,28454,45999
14,9788,1483677,2561,2250163,31721,43227
15,9470,306071,3110,2258416,26730,43189
16,9475,325336,2939,2254126,25949,42553
17,9285,320763,2518,2321505,26490,43966
18,10122,1344168,2635,2259103,26206,41443
19,9601,314144,2995,2245671,26461,41447
20,9266,324267,3258,2293534,25824,43471
21,9304,326181,3045,2378647,25758,42591
22,9438,328253,2691,3411529,26484,41255
23,9503,318022,2999,2275202,26289,43342
24,9353,323424,3039,2272688,25458,41001
25,9260,319686,2867,2343428,25346,46516
26,9390,323985,2948,3305855,26013,44148
27,9288,313652,3104,2262511,26070,41766
28,9352,319688,2654,2285764,25370,43296
29,9282,324581,3784,2389908,25474,42386
30,9237,330505,2492,3418525,26935,41709
31,9660,317494,2930,2257084,30679,41216
32,9534,315604,2705,2251073,25939,41855
33,9413,326869,3276,2326121,26378,43782
34,9377,323772,2568,3297425,26710,42808
35,9325,325223,3424,2256635,25559,50018
36,9474,319758,2778,2282131,27093,40781
37,9689,333650,3517,2362808,26141,42713
38,9532,329300,2589,3424840,26285,42522
39,9491,326274,2749,2260712,25415,41798
40,9320,316583,2949,2281997,25844,40309
41,9624,330025,3156,2354459,26623,42693
42,9699,339726,2704,3302304,26646,41695
43,9495,313566,2827,2287621,27255,41796
44,9493,319027,3616,2273112,25278,39398
45,9403,322810,3152,2350057,26432,42355
46,9532,341108,2601,3429574,27222,40834
47,9593,324628,3509,2240024,26367,39368
48,9627,317549,2767,2275939,25951,40498
49,9581,323616,3487,2354057,26371,45269
50,9347,333354,2806,3334474,25946,42410
51,9339,328624,3347,2226421,25657,43902
52,9500,314890,2979,2264345,26424,42101
53,9129,315903,2722,2309253,25950,42203
54,9668,329392,2956,3429288,27502,41513
55,9225,326783,2998,2236869,25659,39806
56,9359,320313,3250,2311882,25418,38897
57,9683,321954,3030,2328300,29976,42820
58,9593,330380,2470,3365350,25396,41723
59,9593,322320,2896,2220942,25664,44809
60,9193,311095,3189,2283460,25526,40014
61,9518,317660,2947,2287787,25664,48346
62,9426,326127,3128,3459427,25561,40143
63,9456,314328,3275,2217552,26695,39943
64,9494,309689,2683,2283586,25857,42153
65,9518,321105,3032,2298512,25741,43772
66,9755,327956,2620,3378476,26623,41513
67,9569,320349,3019,2236523,26126,41559
68,9604,320018,3032,2258032,25803,40903
69,9388,315596,7636,2267164,25696,38627
70,9298,331381,3338,2346428,25551,44029
71,9586,1408671,2599,2282274,27144,39638
72,9629,327688,2831,2268530,26737,40459
73,9282,316024,3316,2395290,26769,40571
74,13088,326343,3077,2338803,26356,43399
75,9511,1299507,2818,2265550,27015,40873
76,9467,318142,3100,2284136,26224,43037
77,9436,313202,3405,2304604,25087,41653
78,9780,322985,3170,2382426,25640,43532
79,9470,1354275,2609,2262627,26346,39822
80,18415,332393,3802,2284075,28265,39510
81,9438,319428,3427,2309828,26028,42107
82,9175,322464,3033,2386972,26347,44734
83,9327,324571,3207,3244792,26567,41822
84,9431,325527,2506,2253662,26359,40389
85,9355,323418,3113,2282829,26464,39867
86,9172,313781,4458,2367674,26231,40753
87,9625,324623,2699,3352024,27381,45610
88,9313,326689,3062,2276562,26228,39464
89,9322,327745,3640,2276867,26164,41417
90,9359,319500,3636,2385743,25410,44683
91,9317,326802,3253,3271632,30891,41575
92,9290,319000,2955,2249121,26142,39170
93,9402,320556,3306,2255964,25508,41127
94,9477,314169,2951,2342543,26350,42281
95,9445,322122,2965,3387849,26718,40579
96,9338,323477,3051,2271418,25949,41042
97,9202,324572,3307,2267449,25604,41166
98,9342,314467,2988,2361771,26546,42594
99,9337,326764,3648,3303836,26667,40484
100,9472,319449,2850,2369352,27709,41158
