i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,22144,405458,3150,2998944,85348,68236
2,10148,349450,3120,3512012,80102,70440
3,9958,338683,3523,2528933,77374,41588
4,10272,339536,3543,2499598,77809,43304
5,9833,362693,4412,2542751,82296,44984
6,11081,779377,3660,3887053,87623,46052
7,11399,366786,3432,2705126,83287,47380
8,11038,376525,4009,2742458,83947,47702
9,9761,369063,2769,3893264,76015,45114
10,10635,334716,3052,2628758,74010,41267
11,9715,345484,3034,2512168,77270,41254
12,9611,354858,3139,2637712,73690,42514
13,14460,346887,2772,3602379,76864,44801
14,9887,326788,3418,2497023,73184,40692
15,10271,326663,3441,2485570,75772,41851
16,10156,350468,3362,2559205,73008,44239
17,10096,341911,2694,3543794,75970,41972
18,10075,359667,3002,2716333,74640,43000
19,10142,329190,3099,2500145,76623,41417
20,10293,345243,2770,2501410,73563,41101
21,9886,341388,2918,3514667,76703,40583
22,9831,339294,3171,2480403,72923,42678
23,9648,348641,2898,2521983,75183,41195
24,9990,362533,2674,2505288,73515,1035967
25,10055,378325,2970,2504817,76385,42838
26,9987,332514,3374,2466243,73772,43884
27,10069,346802,2788,2521253,74824,41508
28,9764,350415,2927,3477649,74217,42773
29,9818,343689,2958,2465163,74732,42945
30,9633,340701,2884,2503021,73914,40433
31,9879,348394,2924,2512925,75842,62790
32,10350,341177,2710,3499917,73804,40834
33,10316,332126,2825,2449946,76566,40356
34,9806,332344,3162,2508431,73838,41124
35,9714,341022,3102,2508740,76057,51239
36,9820,341242,2744,3458293,74067,50117
37,10173,379475,3750,2556869,74353,41481
38,9614,332645,2952,2515987,72254,41540
39,9572,344847,2731,2488902,74641,42962
40,9857,1334636,3101,2515307,74728,41346
41,10042,336261,3429,2530196,75884,41104
42,9805,347306,2652,2582098,73885,43964
43,9899,341800,2801,3577642,77596,42131
44,9964,335502,2755,2485921,74053,41835
45,9772,334915,3072,2507537,75629,42284
46,9796,337315,2828,2568500,73682,42638
47,10141,345606,2669,3456582,76541,42234
48,9978,333592,2875,2456066,73618,40364
49,9696,331788,3260,2501255,74202,39173
50,9664,338718,2766,2508879,74177,45787
51,10085,345441,2767,3454076,77626,40117
52,9887,339222,2668,2515634,75259,41245
53,9644,343504,3071,2511148,74580,41316
54,9841,357195,2858,2502013,73446,42291
55,9999,1323226,3260,2486527,75900,41347
56,9794,338621,3416,2464897,73439,40037
57,9608,344802,2916,2534516,74885,42036
58,9885,349178,2802,3507410,75330,42151
59,9748,351064,2611,2489412,74270,40553
60,9987,341788,2962,2511941,73709,40245
61,9861,349445,2885,2663703,80492,40361
62,9770,337823,3196,3447485,74843,47495
63,9669,333618,2880,2462569,74973,46699
64,9653,328837,2963,2504988,74195,51238
65,10397,337280,2649,2518596,78237,40189
66,9762,347205,2898,3452308,78933,38881
67,9836,331050,3095,2477661,80421,41009
68,9935,331824,3009,2513119,77482,43933
69,9962,344159,2700,2485086,79429,44165
70,10306,1297417,2948,2477842,79916,40474
71,9692,326995,3532,2480896,80335,42411
72,9780,338719,2887,2551795,72128,41538
73,10258,344198,3148,3487517,77064,42633
74,10485,331245,2632,2505201,72921,39003
75,9736,325365,2961,2502344,75057,41020
76,10039,341085,3110,2587062,73611,42091
77,10208,340683,2788,3444476,75681,44102
78,10146,338601,2932,2503953,74618,40302
79,9874,332191,3094,2548510,75403,38686
80,13951,337381,4000,2576704,101169,55879
81,9991,427143,2898,3654435,76612,40498
82,9871,348241,2745,2473826,72760,40935
83,9729,345928,3292,2521471,74887,40729
84,10244,348140,3005,2474390,74196,40691
85,10249,1313380,2900,2513125,76408,38780
86,10034,339947,3778,2493225,73108,41116
87,9976,345976,2581,2528110,75216,39519
88,9968,350654,2809,3450664,76366,42196
89,9749,338419,3420,2494842,75235,40105
90,9641,335352,2769,2515373,73853,40445
91,9921,334034,2906,2562007,75477,50620
92,10137,339679,2869,3413716,74306,42132
93,9754,343530,3414,2506042,75600,48978
94,9812,329842,2949,2537137,78341,40697
95,10199,339967,3161,2482301,79858,40530
96,9808,334351,2705,3468367,79661,38907
97,9963,338593,3067,2485775,78959,40637
98,13374,331827,3099,2530732,73789,41075
99,9884,342029,2803,2493912,75552,44737
100,9895,1304886,3366,2528899,74983,40729
