i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,79933,935258,6038,11462675,67262,68271
2,22315,823039,5837,11666862,71102,73284
3,20585,872520,5458,12113116,67131,66162
4,20358,838462,5380,11086809,63529,63972
5,20754,824736,5638,11312766,65377,66875
6,20037,833844,5415,11163429,63473,65088
7,24594,841290,5498,11700061,63806,65745
8,20518,841816,5182,11025969,64315,66638
9,20260,834054,5955,10913963,65296,65815
10,20892,841874,5886,11065208,63733,69584
11,20952,837286,5932,11598290,65079,77777
12,21386,816211,5137,10840960,64422,65484
13,21056,819536,6452,11018290,64235,71692
14,21033,813818,6015,11004342,68113,65464
15,21072,834085,5977,11657211,66342,66420
16,21017,825990,7259,10887014,65396,66804
17,20964,834656,5379,11205807,64869,76500
18,20864,820413,5499,11139415,64150,67230
19,20975,839176,6187,11564061,65186,64729
20,20595,831090,5970,10769851,63519,65113
21,21222,822543,5762,10877680,63283,65507
22,20905,825594,5567,10868961,64230,66636
23,20549,838498,5504,11061020,65071,735020
24,20446,825428,5926,10762548,63144,65035
25,20672,831235,5749,10850820,67250,63978
26,20296,816216,5144,10905132,63612,77243
27,20414,833685,5390,11083537,63274,63991
28,20595,1482244,5979,10914386,65980,64715
29,20976,813002,5454,10809408,65729,68207
30,20641,811534,5677,10914076,63960,65330
31,21259,821655,6793,10972341,64592,64501
32,20865,1473361,6481,10895986,66440,65205
33,20477,807490,5546,11030575,66533,64051
34,20651,812010,5789,10922084,65558,67707
35,20523,829112,5765,11119576,67711,66422
36,20569,1482804,6538,10839422,70637,64809
37,20469,808757,5393,10759463,65070,64660
38,20699,811601,6306,11108013,64491,73753
39,20561,811837,5185,11008060,68647,64319
40,21249,831363,5893,11465217,64658,66294
41,21410,911616,5693,11028351,66316,64547
42,20386,811394,5384,10936968,63247,67435
43,20479,810802,6001,11041222,67301,66445
44,21507,827387,5414,11512153,66972,65745
45,20812,825118,5682,10786062,66887,67059
46,20887,837885,5953,11109062,67320,64634
47,20805,822685,5432,11434284,65744,70548
48,20785,826269,6289,11572487,66628,65109
49,20297,837167,5474,10831371,65992,64159
50,20252,825795,5639,10799097,63989,66319
51,20876,819818,6243,10966014,66005,63950
52,23785,835607,6544,11604485,79686,69994
53,21045,878772,5558,10786121,67319,74585
54,21042,808107,5495,10950657,65532,77762
55,20434,818225,5601,10878430,66991,70319
56,20406,841202,5146,11599831,63730,66441
57,20614,845248,5803,10821916,66440,65709
58,20556,813871,6602,10761112,64592,65172
59,21143,822510,5379,10999322,67317,66423
60,20541,836834,5171,11557934,64349,74292
61,21239,824476,5980,10725570,65095,66774
62,20292,826083,5747,10879927,64066,65732
63,21777,822920,5915,10906666,66093,65442
64,20722,833811,6303,11125699,67180,722499
65,20595,826798,5949,11542736,64828,63722
66,25140,837703,6128,10866159,64267,65170
67,20318,848704,6344,10874796,69362,64471
68,21306,838248,6257,11031376,64533,65676
69,20585,1555191,5928,10976369,66272,65214
70,20780,811808,5507,10810918,64045,66173
71,20450,813367,5230,10994747,65670,66535
72,20966,816543,5946,11280816,67021,66805
73,23365,1476068,6260,11089769,74977,79811
74,26323,805594,5886,11040232,64453,68055
75,22954,812555,6348,11757432,72955,69731
76,21033,852279,6069,11373763,64724,65533
77,20768,1480418,11734,10962888,65623,66907
78,21044,820653,6817,10823904,64205,75594
79,26303,803739,5757,11075134,66244,64323
80,20811,823627,5765,11029301,64903,63289
81,20901,1474923,5522,10895112,67215,65942
82,22003,823136,5711,11491138,65136,64379
83,20566,823274,5330,10847696,65380,66860
84,20753,825737,5141,11038359,65157,64869
85,20972,824524,5841,11397290,68002,64911
86,20337,828301,5739,10812104,67539,67375
87,20844,824685,7483,11157248,65960,67788
88,20317,836767,5570,10999932,64736,75678
89,20955,823739,5724,11857142,65853,62135
90,20521,820116,5042,10830508,65133,65064
91,20645,823406,5991,10841623,65303,66465
92,20674,825049,5428,11029459,64225,66860
93,21203,825860,5677,11499888,67803,64199
94,20590,826016,5688,10762398,64329,67402
95,24937,819519,6085,10860347,63779,65959
96,23317,824254,6472,11103081,69995,71927
97,26100,881628,5966,11697574,65590,66223
98,20912,832873,5541,10836556,69661,65114
99,20601,822396,5536,10786234,64049,63931
100,21042,827778,5620,11001957,64551,67018
