i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,41126,908986,11410,12533773,97861,107152
2,25133,880204,5462,12264386,100275,115032
3,19682,1734601,5111,11549581,112663,66267
4,19692,863142,5185,11318011,94892,62203
5,19604,830666,5454,11262476,93622,64626
6,20324,852955,4661,11130963,93549,65773
7,20157,837527,5395,11279721,94785,64321
8,20324,837772,5125,11198094,98928,61004
9,20093,834931,5403,11893432,97640,59688
10,20760,840435,5627,11020329,99325,71429
11,20110,840814,5446,11095454,98319,67614
12,20969,878052,5594,11239987,98608,67427
13,20709,879030,6160,11126321,96222,63965
14,20105,871283,5907,11226233,99177,73325
15,20775,874322,5547,11826750,99542,64988
16,20465,867029,5567,10982065,100223,61890
17,20340,853154,6040,11076113,102391,66715
18,20506,863225,5539,11043271,101501,64198
19,20511,853158,6265,11072951,99952,63514
20,19674,848835,5261,11195650,100723,64078
21,20593,853526,5192,11135116,100194,65522
22,20372,1601776,6452,11306537,100722,60676
23,20949,846598,5368,11110992,99918,61701
24,20540,844345,5924,11079400,105506,61373
25,20376,863480,5061,11104466,98819,67303
26,20266,880571,5147,11149714,100446,65238
27,20472,887966,5103,11111465,96860,65543
28,20697,1540668,5371,11251314,98582,65934
29,20553,882751,5442,11125967,100187,63162
30,20835,846027,6065,11223614,100385,61796
31,21052,844952,5964,11113566,100869,68978
32,20943,869335,5320,11159663,103173,64552
33,20580,863743,5502,11065259,98590,65796
34,21177,1545990,5641,11073759,98828,68305
35,20696,874379,4927,10986768,99135,64276
36,20790,875057,5768,11058052,99364,63797
37,20519,854260,4863,11040780,99519,66657
38,20599,888389,5551,11203654,103301,71674
39,20688,893414,7002,11068426,98853,63640
40,20184,852989,5357,11804146,99413,63886
41,21146,863528,5361,10953032,98190,66619
42,20238,873248,5631,11059366,96061,63172
43,20281,889810,5497,11027607,97375,66968
44,20603,865566,5169,11060637,97016,66810
45,20859,848508,11069,11096137,95860,64724
46,20260,859582,5577,11784096,103955,62285
47,20356,865234,5627,10911384,105006,64109
48,20307,893692,5252,11069009,98165,64823
49,20315,881597,5381,11035415,96560,64615
50,20204,860282,5920,11002005,99769,63028
51,20563,865591,5459,11049746,99383,64331
52,20569,860005,5896,11157700,102448,63657
53,21089,1571206,5354,11016463,100624,72770
54,20194,843242,4882,11160214,98420,64112
55,20573,860833,5824,11088418,97945,66497
56,19781,863434,5453,11019800,99814,66072
57,20093,856125,5163,11172571,99471,67286
58,20792,891341,5593,11102935,96881,65603
59,20394,1559984,5456,11051440,104051,64647
60,20869,856576,5649,11024488,97905,63853
61,20733,940995,5110,11206601,97637,61508
62,20937,854932,5236,11268724,104103,66285
63,21113,883470,5545,11370841,97176,68706
64,20855,855798,5273,11098586,97076,66048
65,20458,862418,5157,11813791,99571,61300
66,21215,861225,5167,10962631,98011,65217
67,20574,865636,5249,11045707,104310,67244
68,23095,898272,5841,11187686,109163,66798
69,21049,915170,5301,11092498,96800,62473
70,20985,855887,5384,11159208,95985,73739
71,20856,877471,6259,11742984,97155,64840
72,20786,870382,6023,10969898,100625,77334
73,20769,854588,5034,11275208,99951,67392
74,20623,871824,5134,11046572,98498,67684
75,20592,896300,5420,11034480,99557,63327
76,21163,880582,5830,11106768,103812,64045
77,21018,868600,6057,11098356,98718,65098
78,20909,1606041,5967,10931263,105004,63039
79,20247,854785,4725,11079750,101029,63729
80,20360,862363,5696,11035693,97775,60155
81,20602,859784,5982,11912836,101728,64904
82,20979,868042,6035,11230236,101221,65541
83,21022,852760,6004,11128831,98077,64900
84,20356,1573512,4864,11094999,105234,62681
85,20423,851164,5983,11059609,99616,63160
86,20176,857897,5930,11159600,100151,63955
87,20138,859023,5664,11045105,98930,63654
88,21220,848445,6159,11057579,99807,62556
89,25060,850231,6040,11071470,99256,66277
90,24618,1576728,6547,11294362,111483,66911
91,20748,930198,5294,11545150,114170,63978
92,21056,861875,5145,11242830,100475,68364
93,20400,864444,4855,11116329,98390,62725
94,20338,853601,5686,11012504,99049,63787
95,20332,854881,5139,11299240,100596,64417
96,20730,871369,5501,11835826,98774,65851
97,20435,868930,5591,10952291,99713,67741
98,20758,877215,5514,11078991,99864,64272
99,20747,886076,5229,11026918,100168,67038
100,20546,889146,5281,11025434,100965,66515
