i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,17241,792086,5190,9026513,190012,65444
2,18708,695672,5029,7635173,201209,64601
3,18593,720432,5040,8900626,189989,63035
4,16757,738610,4960,8420616,165443,66098
5,16528,683565,4369,7093888,175291,58830
6,17295,1505744,4194,7043818,162015,53099
7,16700,671318,4767,8059125,162327,65136
8,16407,666542,4641,7869100,161766,57905
9,15789,699295,4333,7079904,164318,70573
10,16535,697366,5183,7913777,157490,61718
11,15888,674718,4167,7961726,162846,57983
12,16163,683537,4521,7847414,155718,59877
13,15946,692786,4335,7018445,159690,59244
14,16344,692104,4153,7931207,156598,55291
15,16466,689022,4196,7858664,160790,61268
16,15782,709323,4543,7152194,156412,57265
17,16044,1468241,4827,7064920,162064,55976
