i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,8682,225028,3934,2323975,109819,62923
2,7285,237251,2725,2421873,90401,62138
3,7743,231417,2423,1337249,88645,61699
4,7266,243832,2644,1270550,84098,52889
5,6920,229726,2110,1267316,82071,53833
6,7315,228641,1908,1281926,84026,55273
7,6918,261185,2155,1356298,83751,38868
8,7315,296748,3428,1396653,84041,51531
9,7118,285653,3220,1299755,83180,37219
10,11930,232453,2193,1279126,107905,39237
11,8166,246765,2541,2852102,94263,40377
12,8017,244603,2234,1337147,92202,40470
13,8023,234336,2672,1331801,92124,50180
14,8077,239685,2109,1346025,92371,40419
15,7098,255104,2034,1331239,81171,36107
16,7106,229554,1947,1313985,82423,37303
17,6753,230429,2171,1296150,81816,36815
18,8106,226607,2258,1279575,80846,35808
19,7206,225982,1964,2674468,83753,35300
20,8173,230003,2099,1259185,91339,39056
21,6917,223722,2219,1276274,81497,33304
22,7125,213605,2020,1210419,83122,35792
23,6990,225270,2028,1250134,82906,35807
24,6791,226032,2278,1259223,89268,35947
25,7114,220459,2066,1258578,82546,36645
26,6921,226393,2058,1258381,81520,35811
27,6853,221781,2222,1232637,81124,43310
28,7208,222918,1944,2525091,86370,36821
29,7513,223934,1920,1214046,83058,34888
30,7244,210485,2120,1210026,82391,36049
31,7006,212091,2178,1242103,83084,33897
32,7537,223493,2028,1270408,82681,34327
33,7129,220732,2326,1279680,83123,36562
34,6764,221799,1771,1251079,82981,38284
35,6749,264359,2374,1527668,82855,37710
36,7246,240137,2485,1232954,82667,35310
37,7298,1478037,2053,1267436,83196,37004
38,7945,211142,1898,1236012,84348,40216
39,6892,216612,2073,1208753,80611,34688
40,6991,217154,2316,1250639,80879,35272
41,7114,225951,2547,1265043,83298,35921
42,7399,233737,2168,1275019,81473,35196
43,7094,224573,1950,1268470,82511,36276
44,6733,227909,2051,1235665,81278,35015
45,7855,231276,2206,2502646,87006,35991
46,7379,228752,1842,1198878,82970,33834
47,7086,207434,1934,1212157,86871,35471
48,7299,213861,2213,1242235,81764,35331
49,7213,219173,1823,1261102,81747,35174
50,7195,221289,2110,1268279,82231,41912
51,7230,222329,1974,1245899,82007,36539
52,6964,222761,1963,1257243,82956,35113
53,7098,220577,2016,1234166,81642,36062
54,7326,1441325,2236,1263235,83275,37500
55,7395,230318,2290,1217486,84388,34969
56,11290,222501,2214,1222458,80082,34227
57,6929,224323,2032,1258262,80763,34359
58,7151,239612,2032,1259190,82391,35153
59,6976,232008,2494,1271245,81217,35441
60,6886,230341,1956,1260842,79323,37180
61,6998,240105,2104,1213749,79922,36813
62,7158,230902,2008,2507304,85450,34998
63,7316,224945,1850,1210059,82297,33654
64,7318,212166,2031,1213376,82815,35921
65,7312,214305,2408,1242989,83006,34124
66,7082,220396,2486,1257110,83818,34314
67,7016,228973,2321,1271850,82941,36496
68,7150,224156,1826,1262219,82443,37885
69,7214,220804,2378,1241011,81250,35674
70,7011,233598,2345,1234646,82957,33962
71,7114,1387781,1984,1267430,83792,38131
72,7334,228807,1945,1231953,83379,40342
73,7133,219793,2614,1212078,81335,34592
74,6880,220110,2354,1250790,81562,35759
75,7427,230063,2407,1272487,82214,33564
76,7027,234696,1993,1265918,82399,34867
77,7220,229185,1979,1283527,82915,37923
78,6679,233714,2344,1247693,82657,37339
79,7384,233544,2302,2522064,84997,36645
80,7440,228422,1935,1207561,84058,35272
81,7255,216471,1934,1222648,83302,33356
82,7231,216993,1956,1234260,82273,33819
83,7196,233765,2142,1259463,81298,35769
84,7051,225262,2020,1272458,82808,34461
85,7040,221827,2113,1247174,82043,37334
86,6985,236728,2238,1247616,79876,35477
87,7415,223512,1849,1241383,84311,35995
88,7210,223600,1986,2437088,84817,36893
89,7380,232398,2078,1231328,83550,34208
90,6866,215342,2260,1210843,82096,35984
91,6750,216668,2099,1257347,82618,35695
92,7221,229311,2015,1271472,83794,35415
93,7334,226317,2261,1266635,81915,33739
94,6842,222277,2019,1259458,80179,37447
95,7206,237004,2054,1230664,81440,33229
96,7147,218521,1993,2489171,85391,35344
97,7508,220122,2005,1217799,83097,43220
98,7321,215429,1816,1221663,81473,34526
99,6940,207916,2041,1233548,81815,33727
100,7206,214734,1902,1253610,82217,36612
