i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,6631,200428,3645,1648585,109000,52711
2,6486,185339,2619,1021319,105968,45841
3,6014,187234,2189,995373,97422,50592
4,6021,181793,1954,942378,93827,53695
5,6619,1296069,2394,1054005,99149,50653
6,5906,180188,1655,972517,97193,48953
7,6394,176560,1968,953900,101801,48483
8,5542,178318,2054,919991,93903,47610
9,5796,181224,2106,921903,93454,49173
10,5607,177564,2174,923765,93208,53297
11,6147,177295,1700,918515,93944,52106
12,5788,178968,1743,917327,91476,35219
13,5911,177867,1750,916201,93970,35267
14,5777,185373,1661,902811,94073,31839
15,5703,173793,1770,947804,91929,33628
16,6213,174467,1814,919491,94190,31330
17,5593,185676,1942,944930,98163,32558
18,6309,1739119,2114,960644,98381,34662
19,6603,193385,2030,985780,110015,35533
20,5698,168690,1692,907872,94587,35757
21,5738,171643,2026,901189,93729,34256
22,5828,188856,1865,908110,91463,33012
23,5828,174906,1924,904499,91773,32019
24,5838,171981,1954,900780,92021,33884
25,5681,173473,1698,912264,94786,33282
26,5648,171991,1573,906097,91070,33899
27,6085,177244,1862,908769,94222,32180
28,6483,176897,1816,963975,103785,34919
29,5580,194124,1975,945199,91047,32756
30,5683,173569,1713,2466403,94405,31299
31,6078,170491,1689,885959,96745,33312
32,5873,164208,1822,882461,93697,32349
33,5750,170052,1886,904491,93263,31760
34,6069,174435,1789,896531,92390,33440
35,5506,171899,1643,889016,94064,30540
36,5542,175103,2167,900841,92801,34546
37,5629,175610,2365,905399,90944,35770
38,5716,173484,1822,908146,96687,35190
39,5797,178562,1948,911378,92700,33746
40,5624,177920,1828,907905,90875,32353
41,5760,175757,1888,900656,92302,32605
42,5720,184897,2783,893940,98446,34873
43,6099,177755,2337,2299221,94789,32697
44,6139,174581,1669,883502,93065,41445
45,5790,163550,1562,890449,93662,33824
46,6238,164709,1910,890540,93964,31947
47,5503,167239,1884,891567,93895,37628
48,5878,170602,1980,898388,90835,39124
49,5886,169542,1773,894269,93170,31308
50,5810,169817,1941,896845,94032,31839
51,5976,170356,1752,904452,93882,32741
52,5954,176849,1988,901190,96896,33577
53,5747,171859,1853,908092,90452,30819
54,5798,171067,2178,897580,93022,34325
55,5987,169754,1674,902638,92245,31868
56,6056,178287,1701,2281202,95599,33586
57,6055,170969,1589,900685,95948,33072
58,5991,164866,1768,892561,94503,31670
59,5793,166705,1671,894181,89575,30875
60,5941,170701,1790,897248,91444,33253
61,5704,172680,1780,885995,90501,31136
62,5673,170771,1519,893354,89795,33003
63,5631,178854,2254,910787,92116,33180
64,5953,173654,2043,901612,93307,33900
65,5523,175195,1812,904618,91844,32957
66,5653,177390,2060,888429,91259,39851
67,5563,176150,1706,896125,91011,32299
68,6119,174087,1929,897959,92500,32098
69,6370,171956,1999,2238785,95945,33319
70,6370,167067,1687,898238,94088,34764
71,5479,164744,1925,885400,92832,33808
72,5783,165849,1926,894544,91518,32444
73,10030,174341,2328,891359,93356,36272
74,5894,169479,1676,893878,92455,33161
75,5571,167060,1612,888693,92983,30903
76,5668,171464,1620,916100,89823,32143
77,5677,181749,1872,906153,93503,33639
78,5455,174395,2828,913929,93795,33481
79,5392,172093,1802,905505,91313,31909
80,5328,169844,1888,903211,91980,32245
81,5720,172886,1973,909869,91339,34984
82,6062,169801,2065,2263544,97192,32979
83,6449,185278,1862,888344,100587,32316
84,5687,169278,1954,892158,94965,33405
85,5871,172270,1546,887259,94898,31677
86,5889,175793,1768,893381,90963,32753
87,5700,187052,1668,890716,99756,31038
88,5626,173622,1636,907178,92070,36536
89,6051,177436,2050,911182,92884,33462
90,5712,175441,1925,913796,93727,33506
91,5897,175331,2251,910259,92394,34560
92,5633,176137,1761,887021,92493,33062
93,5961,176122,1796,904902,91592,34674
94,5543,176350,1831,903604,93146,42636
95,6520,1474516,1908,934183,93950,33188
96,6055,167334,1811,890755,94479,32048
97,10961,173395,1762,890285,92185,36274
98,6071,168601,1865,897033,93218,34578
99,5908,167715,1967,898077,94371,31656
100,5680,166251,1853,896353,94190,32960
