i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,83153,1057567,8603,12460148,90767,93145
2,24398,1797823,7024,12467837,104277,78878
3,24127,956195,6312,11918716,93664,86436
4,21618,926928,5870,11620059,85524,75002
5,21881,938681,5858,11768822,83594,73922
6,21623,1672159,5803,11841441,83115,74113
7,22346,936771,5990,11663823,83537,72380
8,21543,917254,5769,11657955,83612,71330
9,22038,917048,5638,11745122,84874,72103
10,21469,1589514,5931,11827153,85827,74314
11,21430,1007658,6629,11840538,88684,74474
12,21719,908921,5482,11646670,84038,73839
13,22547,900700,5879,11885480,83662,82640
14,22340,1593454,5389,11616861,82509,71793
15,21580,916613,6684,11669344,83600,72114
16,21577,899843,5792,11784582,82171,77151
17,21930,940258,10768,12620245,84536,68954
18,21871,895279,6321,11564810,81859,72932
19,21204,921719,5202,11629497,82489,68590
20,21365,905338,6019,11531675,80253,72343
21,21695,931582,6306,12495382,86692,71129
22,21487,905067,5917,11576968,82399,72523
23,21716,929009,5370,11631472,84393,70708
24,21295,920217,6231,11579795,81314,72378
25,21871,916676,6109,12440394,86571,79137
26,21954,944725,5795,11616914,86278,68743
27,21441,914848,5054,11596052,83743,71476
28,21489,901810,5776,11598454,80248,73287
29,21969,910577,6023,12346106,85287,73194
30,21129,932627,5741,11535760,80383,69465
31,21625,896078,6586,11558024,80127,71583
32,21764,897709,5868,11607191,79529,68133
33,21508,909001,6520,12345838,84007,66957
34,21035,901111,6226,11582941,83651,71934
35,25104,926668,5782,11500970,81686,69096
36,21740,897287,6372,11572210,83043,71383
37,21894,923365,5920,12426665,82908,73602
38,21654,930225,6124,11599790,81898,72455
39,21252,910922,6411,11514313,80887,80878
40,22067,900641,5682,11611035,80375,69319
41,21363,903904,5982,12296655,83480,75628
42,21161,932855,5778,11620193,87781,71780
43,21295,914780,6101,11513971,80985,67479
44,21440,909248,6507,11585704,81860,71868
45,21500,1598225,5665,11625232,86262,75479
46,21270,946083,6528,11684031,79929,70455
47,21308,903939,6082,11618175,83184,69063
48,21721,914092,5933,11690305,80947,73960
49,21461,1607602,6275,11554889,85618,77245
50,21899,914606,5798,11621340,82306,72682
51,21836,928304,5319,11611754,83979,72861
52,21347,922190,5892,11839624,83472,73064
53,22034,1596996,6594,11662508,83614,69687
54,21067,891964,5678,11657774,78947,80554
55,22123,902784,5599,11517067,80737,74897
56,21689,943836,5488,11742168,78527,72709
57,21554,1604203,5829,11626159,82682,67794
58,20940,890032,5985,11662832,81572,80656
59,21510,916120,6120,11650921,80826,71711
60,21564,928290,5854,11735085,81970,71726
61,21701,1599379,6563,11933240,83669,69149
62,21319,908572,5617,11685158,80589,69363
63,21237,895411,5385,11590219,82212,75605
64,21552,929736,6214,12505951,84401,72148
65,21858,907078,6034,11538723,83081,71569
66,21602,913601,6034,11667599,81844,70090
67,21836,903380,6172,11676445,81226,69976
68,21827,900939,5998,12434493,82878,70353
69,21232,898571,6579,11538878,84763,67180
70,21640,895382,5489,11578099,80564,68731
71,21314,900406,6488,11599172,87385,69505
72,21670,899237,6339,12416341,82378,68499
73,21248,904487,5792,11584464,83453,68755
74,21985,905895,5912,11573483,81778,70766
75,21358,898722,5978,11479829,80802,68059
76,21778,902548,6234,12348259,84996,70336
77,21537,927149,5755,11573833,88838,70286
78,20891,928641,5729,11585280,81157,72964
79,21546,938577,6915,11635947,82900,72129
80,21320,910075,6496,12386907,83087,67575
81,21544,909700,5949,11623308,86980,74158
82,21216,935785,5942,11549930,82093,70045
83,21063,910066,5337,11551981,80304,72643
84,22026,903462,6133,12326102,86909,68638
85,20977,908693,5853,11603790,83590,67164
86,21760,904012,6044,11558720,81011,70211
87,21902,918817,6209,11538832,81602,72456
88,21536,989333,6037,12458220,79815,78778
89,22082,893269,5409,11697492,82231,69778
90,21151,902426,6685,11732276,81057,70151
91,21074,895370,6039,11712171,82202,73548
92,21298,925192,6534,12285941,89846,70176
93,20994,904177,6690,11630927,85144,66045
94,21088,910299,6251,11610467,79724,73552
95,22006,927116,5955,11810844,81310,73822
96,26320,1624595,6723,11558056,84136,74399
97,21174,938261,5567,11728387,87911,71255
98,21857,944303,5702,11631470,82663,72735
99,21202,917322,5490,11590242,83165,72578
100,21706,1580975,6451,11722936,82457,70536
