i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,7114,230969,3305,1226092,110329,41700
2,6233,189145,2295,1022354,97408,46934
3,5946,190358,2129,1009153,96801,34771
4,5900,187195,1990,1008732,95166,43206
5,6018,195842,2732,981237,97528,36990
6,6245,183668,1966,990300,96020,60022
7,6099,186682,2919,1000700,96291,44817
8,6520,1833991,2767,1129811,99050,53650
9,6288,173518,2750,1022953,97317,57623
10,5985,173912,1808,1019341,98661,54033
11,6308,180794,2057,987583,96819,50709
12,6658,181155,2484,1068798,107186,40021
13,6407,207177,1767,1029496,96111,36982
14,6438,182257,1988,1024466,95951,47149
15,6104,184502,2151,1011425,103226,47007
16,6035,184369,2416,998163,93849,37469
17,6107,185299,3417,1044283,96726,60654
18,6390,214650,1821,2769693,102756,35746
19,6336,182428,2993,1023663,97205,38268
20,6332,176979,2041,1018029,98300,38620
21,6097,213284,2075,1091107,99746,42157
22,6236,180322,1689,998979,95680,37176
23,5827,190321,1841,990406,96072,48888
24,6009,183905,1749,997925,95436,43094
25,5834,185106,2487,1015421,96133,45914
26,6512,182021,2492,1054115,103009,42161
27,5812,195325,2677,1052520,96367,40394
28,6014,195110,2057,1037753,96911,39414
29,6328,180063,2035,2750223,99497,39401
30,6178,188630,1753,993103,96341,38525
31,6401,184537,2213,984825,98509,40942
32,5937,181504,2336,995410,95213,38669
33,6383,180750,1836,994197,95106,38631
34,5709,192566,2299,1000794,94026,39345
35,6168,189588,1988,1008220,96984,38605
36,6287,186850,2213,1014662,101982,38662
37,5881,178211,2344,994172,95395,36393
38,5646,183106,2088,1000662,96289,45374
39,5640,196129,1774,1030089,97159,41979
40,6509,181619,1995,2439359,104911,37540
41,6163,184514,2099,983411,96200,39496
42,6356,174932,1760,986316,97630,39109
43,6134,188541,2199,1009320,95363,42803
44,6091,179020,1971,989932,95788,38555
45,5876,178088,1875,1010675,94619,42349
46,6014,191710,1854,1000731,96204,42193
47,5773,187127,2509,1019002,96224,40698
48,5981,177222,2756,986444,98231,38320
49,6146,184158,2002,1034708,97111,35800
50,6290,182857,1809,2660145,97768,36620
51,6191,184467,2259,1006329,100737,40038
52,6020,183210,1966,980556,94397,37845
53,5802,178054,1631,996056,96686,36261
54,6189,178145,2161,996828,94789,45798
55,5995,178532,2255,987672,97194,36867
56,5980,182628,2184,1009904,94284,38432
57,5979,192516,1978,999469,94989,36336
58,5926,179391,1811,999257,95736,37401
59,6044,182319,1738,980175,96049,43861
60,5854,193176,2019,1014645,92566,38891
61,6341,181892,1801,2409941,106191,36907
62,6239,184184,1916,997073,97408,36751
63,6075,174166,1706,980459,96659,40127
64,5772,187028,1936,998433,93652,39043
65,5899,180118,1778,1017568,94346,39085
66,5796,179246,1827,998937,95242,43644
67,5922,179966,1909,1013696,96821,40354
68,5833,184676,2424,1017293,95123,40972
69,6245,180610,2040,1021470,93257,36535
70,6266,181792,2589,1004114,95994,35942
71,6153,183994,1848,1024641,97351,38830
72,6248,188299,1736,2581618,96498,40309
73,6266,194240,1694,972094,96838,41260
74,6012,176431,1912,982791,94427,37114
75,6263,176403,2580,1002217,94745,36269
76,6558,178081,1651,991279,94241,40900
77,5868,179522,1991,1006501,93356,38624
78,6057,185929,2130,1007107,98779,39710
79,6053,182214,1830,1004610,97101,37573
80,5961,179087,1847,984248,93214,37203
81,6283,188823,2102,1008464,94694,42370
82,5916,180117,1994,1002379,93009,36854
83,6405,1526363,2256,1019912,98589,37919
84,6317,174910,2119,968916,94342,38359
85,6251,175108,2059,982199,101331,38822
86,6135,176771,2082,993606,94908,43037
87,5783,175496,1735,984272,96745,41063
88,5959,182491,1882,1014236,95496,45325
89,6338,179995,2290,1018291,96119,39689
90,6254,184219,2271,1025902,97134,39976
91,5861,181215,3238,993495,96821,37144
92,6331,185337,2329,1039073,94373,35366
93,6207,190802,2070,2571872,100814,38739
94,6355,185322,2796,1001492,100960,40271
95,6304,175960,2080,979180,96294,40505
96,5903,177781,2189,1003227,95685,36702
97,6230,187248,1876,992158,92991,38816
98,5701,180547,1858,988482,95718,38188
99,6184,181540,1879,1007067,95346,40004
100,6299,183657,2086,1006817,95078,35928
