i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,11455,413171,4250,2970920,94121,65174
2,10132,397308,3872,4073992,83940,57540
3,10144,358781,3534,2696386,83121,46939
4,10090,393386,7268,2791770,82011,44219
5,11466,349712,4113,2845789,93047,45006
6,11623,1529104,4521,2914067,90854,48851
7,11485,379611,3301,2911573,90346,46155
8,11090,383103,4861,2996347,89622,48622
9,10230,381111,3086,4145373,81217,49230
10,10232,354616,3027,2666543,80415,46221
11,10166,345175,3316,2858570,80961,43391
12,10262,364502,3157,2881577,85375,43787
13,10485,1393876,3673,2698593,82195,45646
14,10708,339642,3311,2693384,79646,42782
15,10082,349036,3520,2829568,79668,44453
16,10399,359450,3099,3871733,81240,43393
17,10113,362976,3312,2693126,80977,43954
18,9950,360941,3344,2764494,80430,44675
19,10098,359067,3163,2870055,81905,1058298
20,10164,378252,3454,2680151,80843,43912
21,10482,353489,3304,2667795,80558,42215
22,9944,358454,4010,2815453,79138,44304
23,10133,361743,3718,3784005,81463,44152
24,10038,358684,3196,2670334,80636,41877
25,10125,359076,3451,2765132,84442,42062
26,10207,357665,3392,3872361,80802,42741
27,10007,355277,2875,2662954,79658,42352
28,10023,352837,3162,2667152,78866,40737
29,10314,357027,2842,2864133,83198,45911
30,10247,365720,3221,3776509,80961,41689
31,10005,367523,2891,2664102,81512,42515
32,10169,349659,3284,2755830,81116,43783
33,10147,355818,2769,3835106,82550,43657
34,10158,371188,2839,2680449,79484,42781
35,10239,361692,3505,2709290,84536,42690
36,9937,355609,4037,2875757,81128,43922
37,10060,364853,3206,3775338,82201,41832
38,10687,359712,3713,2707976,83429,41984
39,10263,348649,2920,2787005,80412,42121
40,10661,358081,2875,3868628,82471,41886
41,9977,362686,3786,2649141,85341,43355
42,10453,346496,3556,2741990,80926,41775
43,10430,355561,2840,2885987,82462,43388
44,10061,373919,3314,3706925,86468,41192
45,10180,356182,3877,2693526,80523,44764
46,10063,341547,3531,2765232,80699,43856
47,10381,367487,3467,3788510,81747,42047
48,10036,362300,3205,2668362,79942,42107
49,10146,343403,3370,2710261,79433,41719
50,10085,361603,3401,2900946,79604,42092
51,10256,379215,3002,3731223,81001,42313
52,10330,360784,2750,2711969,79041,41587
53,10353,348666,3165,2784356,81484,42245
54,10009,366900,2710,3779219,85464,43624
55,10037,353253,3042,2678301,81465,42991
56,10115,352061,3497,2727687,80340,44139
57,9882,351090,3614,2880312,82724,49074
58,10119,1391264,3056,2714814,80050,41664
59,10337,349084,2860,2700428,80862,41571
60,10227,348433,3215,2778591,79332,44295
61,10071,363272,3014,3743250,80784,43308
62,10027,365199,2896,2711232,79497,42351
63,10248,349257,2915,2765578,81271,42489
64,10080,365121,4036,2877947,81102,43693
65,10119,1400736,2971,2704675,81678,40729
66,10017,356131,2914,2734595,80779,41832
67,9866,365483,3564,2807218,84394,45408
68,10385,363597,3652,3745393,81871,41634
69,10041,358577,3105,2702071,81605,42346
70,9827,360423,3124,2719925,79638,42536
71,9843,351947,3418,3955033,80546,40152
72,10108,364123,2944,2708660,80462,40764
73,9929,357074,3303,2704080,81353,41529
74,10101,353083,2951,2791018,79740,44814
75,9995,360903,3075,3698078,80606,40934
76,10430,351309,3170,2701190,79546,43429
77,9843,364512,2959,2773510,84553,41868
78,10173,357802,3078,3978010,80528,43792
79,10227,372537,2797,2663294,80522,42059
80,10188,356714,3053,2695193,84140,41228
81,9892,352998,2835,2803063,81528,42641
82,9895,360656,3024,3680480,79575,43748
83,9976,368280,2896,2696414,80330,41689
84,9927,391403,3915,2773612,79661,42793
85,10143,350940,3346,3893647,81855,41280
86,10029,370717,2953,2679689,79204,42209
87,10313,342381,3039,2693662,79945,41868
88,9937,347689,3106,2796643,79757,44392
89,10344,367270,3559,3662650,82072,42251
90,10343,373069,3483,2707189,85123,41805
91,10011,350850,3651,2802007,80260,43858
92,10241,354921,2880,3910701,79578,41560
93,10119,360922,2812,2649202,85738,42534
94,9986,345323,2901,2688628,78880,42467
95,10124,351387,2834,2844095,81228,46142
96,10234,382228,3541,3643469,78799,42508
97,10172,368490,3478,2699869,80689,41409
98,10522,345171,2968,2802471,80411,43717
99,9890,355643,2854,3864590,81026,41777
100,10145,372829,3481,2711135,79640,41503
