i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,193171,1039928,7053,16874747,55281,121209
2,73430,1041338,6938,16840959,45501,71929
3,24984,1029729,7607,15337757,53138,70356
4,24746,1610891,6828,15188540,48429,73230
5,25341,1042738,7100,15748422,51913,70464
6,25454,1032676,12325,15630885,50613,71757
7,25431,1041639,8065,16107244,49320,74334
8,25000,1056456,7293,15539101,51973,74422
9,26266,1061559,7200,15669263,51010,71016
10,25811,1047920,7158,15001044,49016,74630
11,25716,1620609,8315,14999302,53770,71573
12,25384,1049347,7191,15516848,52365,71376
13,30421,1040026,7094,15506561,50997,73065
14,25685,1050346,7302,15460366,50620,72163
15,25763,1050526,7339,15396622,51764,70289
16,25969,1038158,6725,15589328,50865,72026
17,25165,1045357,6971,14828176,52104,73068
18,25567,1613984,7065,14839663,54957,73415
19,25587,1048863,7822,15503801,56641,72826
20,26372,1047559,7160,15530703,54744,73199
21,25799,1067114,7054,15461277,53397,71676
22,25851,1048803,6638,15485791,53651,71456
23,25088,1068950,7156,15554914,53538,72887
24,25802,1046141,8501,14761486,50032,72302
25,25087,1641319,7070,14918060,52434,70052
26,25532,1055177,7634,15527219,59989,72327
27,25546,1053230,7054,15376674,51556,71897
28,25458,1068330,6716,15533133,54345,72102
29,25829,1058983,7494,15452789,52579,70690
30,25750,1057555,7760,15491166,49654,73117
31,24941,1065242,7788,14679393,50172,71359
32,25374,1053446,7495,15443055,52645,73887
33,24990,1043990,7939,15580747,53530,73029
34,26690,1049105,7182,15363625,52497,73755
35,26058,1057641,6616,15471450,51318,71653
36,26108,1049847,7585,15564158,57664,69541
37,26094,1045775,7204,14922145,53724,72096
38,25006,1644501,7151,14683750,54033,71244
39,25523,1109409,6966,15548400,53756,72958
40,25499,1060471,8921,15510865,53104,72092
41,24599,1051977,7300,15371956,54922,71252
42,25830,1051338,6605,15478157,56357,70190
43,25449,1055191,7280,15428645,51491,71019
44,24591,1056006,6930,14927310,55872,75366
45,26424,1653048,7434,14909807,52828,73474
46,25789,1101973,8236,15479399,51315,70687
47,25116,1049522,8225,15463577,50903,71660
48,25622,1056540,7920,15382968,54505,72156
49,24937,1065385,7237,15422504,53336,72642
50,25184,1059365,6876,15520086,54133,70513
51,25007,1050920,6507,14840689,51094,74136
52,26108,1652142,7242,14972798,52965,69851
53,25507,1038448,6973,15598180,52811,70803
54,25872,1048311,7121,15514662,52518,71507
55,26186,1160361,6992,15552807,52378,71711
56,25777,1060492,7855,15398797,53068,70951
57,26357,1050008,6989,15457122,53249,69925
58,25840,1057992,7100,14856255,59059,69956
59,25869,1606903,6910,14913814,54013,71915
60,25384,1065071,7551,15544221,52262,68976
61,25708,1042667,6980,15533814,52523,72700
62,25611,1051879,7204,15418220,52027,69627
63,25702,1045077,7051,15448313,53180,80240
64,26064,1045966,7129,15582260,51919,69873
65,25204,1051351,8094,14763224,50646,70730
66,25251,1604586,7602,14971934,53521,70551
67,25415,1049436,7413,15466154,53901,72114
68,25599,1040161,6932,15509555,53563,74737
69,25499,1062972,6786,15412418,55287,72647
70,25687,1055191,7219,15395231,51935,70618
71,25418,1041673,6908,15466516,51541,72146
72,25298,1066018,8014,14750299,53409,73615
73,26177,1626339,6973,14879208,52456,71240
74,25375,1060572,7478,15549309,51355,74027
75,25893,1057287,8440,15319650,53369,69556
76,26504,1052220,7467,15425982,53320,72822
77,24831,1047818,6932,15428986,53248,74727
78,25295,1063908,10916,15480620,50070,71087
79,25194,1045984,6899,14653589,57998,70119
80,25364,1047704,7870,15397395,51769,71571
81,25235,1057901,7025,15415202,53612,74785
82,24843,1056158,7285,15310648,59488,73691
83,26082,1065734,7697,15389285,52028,71304
84,25209,1054409,7630,15366295,51187,71014
85,25147,1043940,6999,14974166,52286,72542
86,24945,1632832,7598,14653190,54605,75185
87,25862,1051219,7474,15424820,53414,78900
88,25861,1054861,6726,15369129,52965,71473
89,25440,1047946,7607,15361982,54259,69975
90,25250,1053837,6702,15366420,53494,80438
91,25239,1054266,7113,15404483,53785,69774
92,24916,1047228,7194,14819902,51901,71091
93,25459,1635793,6911,14733162,51129,71083
94,24919,1035429,6698,15468279,52254,71655
95,25481,1052536,7705,15743104,54152,69805
96,24861,1067057,6730,15369652,53645,71833
97,25548,1051355,8084,15368942,51745,75752
98,25431,1064346,7526,15432247,50993,70454
99,25223,1049867,6950,14867992,49840,72824
100,25282,1635732,7461,14917467,50697,71255
