i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,339572,1321540,9170,21067214,35970,87689
2,195177,1300737,8606,20298406,34151,82218
3,188548,1280839,8972,19864959,33732,756012
4,187308,1252400,7587,19679208,31359,82447
5,194475,1309079,9147,19731979,32166,79626
6,162629,1289361,8097,20495233,32006,83593
7,161330,1393053,9442,19732533,34302,84025
8,109438,1293426,8775,19788644,34586,84201
9,109552,1949225,8322,20307460,32663,86474
10,141807,1368460,8920,19624405,33461,80731
11,83659,1263295,9257,20508341,34772,82104
12,136204,1268806,7960,19693903,32373,83366
13,160866,1319025,7780,19747131,32939,89944
14,136900,1269405,8978,20356662,30777,92486
15,110364,1271128,9013,19634009,31763,79280
16,58192,1258237,8237,19847158,34269,84194
17,58426,1973019,10592,19628804,31668,79238
18,30115,1256897,9197,19684881,32580,81218
19,28830,1268178,7894,20473703,33629,81353
20,29284,1288352,7225,19533270,31883,84204
21,57985,1295871,9157,19631489,32557,89659
22,34116,1907454,8171,19954724,34749,78194
23,57842,1255916,9262,19579399,33028,80669
24,63351,1260614,8382,20390598,33376,81621
25,57866,1257153,8467,19555849,34982,82007
26,29857,1270022,7984,19651721,31967,81558
27,29310,1277542,7745,20408822,32330,82354
28,29633,1268876,7370,19609695,34271,80900
29,29030,1260016,7542,19700935,32787,85497
30,29546,1933533,8987,19775951,31411,78703
31,58133,1258044,8643,19599442,33125,82283
32,28928,1304408,7183,20512529,32622,83649
33,29199,1300877,7918,19709114,36558,80782
34,28904,1287565,8080,19578409,32277,83378
35,28747,1904831,8647,19930253,33492,86075
36,28929,1291485,8679,19914248,32914,84838
37,33193,1286871,7585,19825017,31304,85637
38,29612,1965513,7943,19849477,31642,78764
39,29024,1263904,8259,19738603,32768,82618
40,29882,1267240,8959,20617608,30965,78996
41,28646,1268358,7081,19839318,33479,81577
42,28461,1257341,7937,19786716,33743,84650
43,29721,1287331,7151,20583973,33040,81048
44,29150,1276098,8116,19776112,31226,81075
45,28637,1271603,7870,19789431,33023,79256
46,35115,1265045,8569,20631035,30140,81455
