i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,140383,721214,5299,9273523,18991,68522
2,123088,725369,4577,9139973,17972,65369
3,116401,761611,5970,9467354,19434,66400
4,135972,753264,5602,9112947,19502,67305
5,172449,766019,4637,8803976,17685,60289
6,137932,714117,4634,8775913,17535,62672
7,103836,723194,5047,8789309,18404,66048
8,87822,707916,5432,8748901,17815,62801
9,121062,718693,4583,8764995,18339,60304
10,75876,710928,4855,8722592,18544,59529
11,120980,700261,5373,8731968,17763,62189
12,87390,707055,5682,8715806,17407,63915
13,53535,714554,5775,8680991,24262,60959
14,18013,704738,5082,8628625,19015,62209
15,18736,712386,4751,8656404,19614,59747
16,18079,706958,4860,8621357,18001,59581
17,18406,711882,4820,8679517,20096,60984
18,18155,706581,5147,8630174,19462,61641
19,18639,713064,4728,8599344,18270,61631
20,19322,714065,4771,8650343,19226,60422
21,18503,719180,4329,8666519,18535,60810
22,18375,703408,4378,8630883,18262,58061
