i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,17705,1692207,5846,9134233,161144,67440
2,19744,1640309,5372,8859628,157871,69944
3,19888,802520,6069,10189673,162896,69344
4,17542,825747,4898,9656312,145678,66643
5,18033,765424,5133,9377321,146184,62841
6,17900,777874,4841,9349062,143237,63565
7,17613,758011,4760,9397983,146061,60632
8,17746,761033,4808,9309390,148187,64917
9,17560,773618,5023,9432066,147999,65443
10,17773,753360,4820,9329644,142169,71553
11,17849,780287,4568,9397714,149892,64030
12,17968,766472,4485,9249058,143203,62889
13,18140,754176,5004,9304764,152402,65159
14,18005,783572,4641,9408118,142089,62697
15,18793,751830,4952,9325807,149562,71833
16,18172,746482,5042,9287932,141651,61023
17,17947,758672,4973,9333965,144326,61203
18,17583,752804,5315,9280631,156808,59096
19,18067,751313,5145,8589545,158502,58024
20,17955,1447930,5300,8556787,141560,70690
21,17635,772857,4748,9278601,143982,63737
22,18019,766148,4978,9356627,141916,62218
23,17886,784369,4913,9250540,149071,63315
24,17528,746131,4923,9351050,144807,65514
25,17496,785098,4777,9264950,145843,61008
26,17969,748839,4805,9289900,143316,58785
27,17956,763154,4618,9275565,146407,62993
28,17674,779367,4605,9328539,144519,65456
29,18001,740325,4756,9250594,143659,60475
30,18482,753738,4773,9354981,141524,64037
31,18037,758657,4453,9216109,148405,59917
32,17570,739792,4387,9274386,143934,61017
33,17632,876513,4762,9441412,144941,60288
34,18123,751673,4593,9346579,143492,60208
35,17654,787044,4502,9513705,150673,63984
36,17868,760574,4556,9316860,140042,60927
37,18504,751014,4895,8561047,151873,54727
38,17963,1438022,5324,8579832,146207,61969
39,18211,1463631,5524,8515861,142908,63938
40,17458,779807,5052,9293927,140463,63008
41,21730,755272,5596,9341968,147946,64829
42,17908,782234,4450,9287064,141163,64159
43,17928,765518,5027,9257678,146463,63099
44,18347,755082,4520,9308790,145026,61795
45,18002,762558,4391,9267598,146711,64321
46,17964,758158,4879,9255486,142777,61773
47,18160,779426,5630,9328335,147935,64396
48,18306,752759,4480,9292902,141659,63260
49,17754,764940,5171,9278278,145718,71310
50,17797,749150,4977,9232180,145050,61138
51,17785,769296,4898,9262145,146153,61495
52,17779,744355,5000,9223242,142388,59685
53,17601,740675,5006,9332305,145458,63640
54,17838,754718,4985,9273859,144312,58666
55,17543,750616,4693,9274204,143090,62207
56,18135,748614,4883,8552690,140552,60757
57,17880,1442068,5173,8668530,142226,63859
58,17413,780690,4878,9270244,140058,61366
59,17655,753327,4552,9318397,144845,65530
60,17872,752460,4910,9284621,141776,61406
61,17958,751118,5137,9256716,147117,63991
62,17826,751303,4287,9331604,142545,65172
63,17782,776122,5008,9266265,144414,65109
64,17589,745166,4797,9250711,143290,62099
65,17954,778115,4793,9288471,145826,63666
66,17822,751672,4963,9252930,145010,59555
67,17778,736381,4848,9232447,145918,62200
68,17856,778306,4937,9291020,142479,64818
69,17954,749965,4989,9206385,146589,59677
70,17669,748936,4836,9307925,144294,63708
71,17862,752200,4943,9251380,147365,62143
72,17768,773505,5284,9301230,141366,60454
73,17777,748105,4677,9306606,143873,66754
74,17966,770447,4436,8656305,141541,57294
75,17751,1437849,5052,8552173,143971,62798
76,17527,1443556,4496,8552855,140181,62422
77,17204,784511,5555,9493579,148882,64139
78,17564,777698,4602,9283159,142606,61118
79,17628,762911,4772,9249134,148236,64925
80,21499,773521,5705,9318814,142334,63267
81,17688,773859,4408,9297288,146629,59355
82,17923,753643,5001,9225315,145499,63466
83,17664,745974,4926,9252977,152516,60549
84,17575,744592,4567,9244538,142244,60707
85,25425,752430,6638,9411525,203902,80388
86,17888,776108,4931,9303772,142195,61216
87,18060,769753,4723,9320072,145225,64015
88,17973,756406,4339,9225910,148682,57807
89,18286,740306,4841,9251880,147297,64001
90,17721,749735,4564,9230396,141756,62408
91,18053,763873,5154,9278252,143256,58664
92,17882,728706,4739,9340797,140196,61266
93,18039,761806,4614,8569078,144057,59230
94,17756,1432268,4786,8631502,141386,63831
95,17701,757859,4822,9241835,143964,64621
96,18393,744665,5515,9375876,142772,71686
97,17932,762739,5311,9268923,142766,63949
98,18640,761120,5518,9192329,142552,63985
99,18379,763428,4697,9254295,149458,63487
100,18386,759876,4817,9268481,142552,62227
