i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,118519,1065015,9900,44306442,134667,77023
2,21601,1021964,6603,14274005,107769,74035
3,21114,916853,6518,15798300,102477,76018
4,23423,921042,6117,15205536,114974,74313
5,20773,918834,5931,13295536,104891,72229
6,21637,891638,6773,15611236,113422,83992
7,21398,1531892,6958,13259025,103598,71934
8,21710,862349,6017,13182230,104523,71122
9,21742,898919,6613,17047507,110482,72058
10,21542,888048,7665,13066072,105593,77332
11,22238,855904,6642,14913760,106008,76227
12,22261,891994,6877,14787324,110641,81636
13,21488,868379,7229,13009126,106466,72981
14,22220,904711,6532,17048204,112796,70930
15,22099,875487,6304,13001474,106910,75617
16,21664,869835,7334,14833193,107450,71215
17,22314,894616,6787,14662833,111245,70686
18,21833,873874,6523,12998815,109219,72319
19,21908,882156,7133,15340794,117916,74233
20,21786,1519535,6100,12873835,110582,70362
21,21752,850584,6979,12941883,113705,79349
22,23051,919281,6869,17065711,110710,74897
23,21683,886072,6441,13043671,107263,73031
24,22559,880201,6849,14905004,109903,72838
25,22781,886204,8105,14583208,112903,76099
26,21817,896118,6461,13007157,109205,69942
27,22325,889175,7967,17090995,111834,71399
28,21858,874825,7200,13042768,111762,79082
29,22111,877680,6897,14775144,108939,71596
30,22491,892740,6403,14775785,112137,75293
31,21451,907803,6028,12938242,114754,73867
32,21906,868991,6522,15546078,112526,77653
33,21457,1524677,5823,12802519,108440,70078
34,21765,862969,6956,12979107,113148,78001
35,21891,892730,6087,16950602,112041,72218
36,21622,874253,6441,13103128,109284,82330
37,24821,886150,6236,14983797,109799,74374
38,21899,903824,6925,14614661,112270,82176
39,21745,892657,5787,12937986,112906,72724
40,21596,892520,7097,16997142,114108,74250
41,22450,874489,7430,13215842,109980,70730
42,21176,860775,6693,14800497,108899,76098
43,22323,912979,7070,17628576,110773,75308
44,21955,888629,6789,12972059,110138,74590
45,22074,863722,6996,15485171,115447,76686
46,21520,1528956,6507,12652253,107678,73069
47,22576,861784,6622,13070245,108904,88172
48,22111,899856,11573,16908982,113764,75337
49,21912,878498,6240,12992272,108334,73873
50,21670,872983,6560,14942240,109936,73686
51,22770,898231,6474,14661971,111155,74022
52,21898,872220,5887,12960577,107745,69778
53,22507,880732,6789,17076095,112805,75486
54,21584,879608,6792,13012661,110881,74650
55,22110,877512,6394,14820266,109140,74839
56,21883,884922,6773,14739518,112496,73082
57,22027,894664,7326,13289388,109972,71696
58,21833,873197,6828,15705859,112023,78980
59,21873,1537655,6123,12479442,107904,71589
60,21720,863649,6621,13085191,110800,75788
61,22136,880332,7026,16820130,111891,74000
62,21528,882021,6470,13006515,112194,80193
63,21683,879288,6744,14890278,115858,72636
64,22188,1849013,6794,23032151,121442,77482
65,21796,880445,8954,12910444,107975,75084
66,22249,949461,7640,17194453,119787,75728
67,22635,886052,6638,12989069,110110,78184
68,21757,857615,5966,14823266,109209,83649
69,23158,880466,6693,14679769,110299,73450
70,22064,876095,5889,12936922,110720,82778
71,21635,888025,7416,15620937,109267,77744
72,21944,1577902,7031,12884910,109444,74553
73,22081,865310,7065,14710422,110438,72296
74,22124,903010,7170,15084286,113689,73120
75,22305,874928,6960,12921098,109786,73395
76,22005,899459,6881,15254607,111951,73510
77,21626,922720,6635,14755142,114813,73840
78,22246,901461,8001,12948744,110475,73918
79,22491,894416,6559,17051737,115757,77654
80,21915,888256,6965,13059715,111086,69533
81,22893,869180,5865,14741479,107742,73497
82,22254,899079,7934,14650592,112454,74419
83,21792,892315,7112,12908459,109984,72896
84,22141,874145,6985,15739610,113819,75661
85,22162,1544688,7530,12822524,108236,74345
86,22940,872567,6504,14740589,109139,74607
87,23106,892146,8614,14712518,113433,72450
88,21941,884863,6670,12820007,108683,72147
89,21855,867550,6457,15062616,108365,75290
90,21857,915933,6202,14634981,112299,76852
91,21620,901662,6692,12981386,108892,73296
92,22276,912937,6577,16982662,117437,71681
93,22257,886515,6169,13426719,111241,70757
94,22609,891421,6764,14745854,109992,72667
95,21928,895045,7610,14666797,116030,72291
96,22468,885153,5897,12948475,108764,71833
97,23399,879353,6506,15725526,115843,76545
98,22103,1535600,7205,12830871,107698,72828
99,22525,880562,5855,14811565,108474,77425
100,23193,912837,7280,14830408,113039,75146
