i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,54216,635586,5892,8204265,54440,64010
2,32319,678708,5703,6734958,43324,60129
3,15114,667877,4477,7620692,42022,65205
4,15289,633519,4445,7762823,42567,61840
5,15358,630051,4606,7331652,41277,63129
6,15303,622357,4464,6404559,41465,61666
7,15097,632148,4868,7102512,42508,58370
8,15004,609133,4369,7027625,41709,59956
9,15138,624374,4596,6371566,40279,55854
10,15564,1336713,4929,6248497,41517,60420
11,15142,602785,4703,6971283,41253,64349
12,15404,592292,4656,7046313,42574,56283
13,15886,590866,4539,6223742,40628,59698
14,15336,628575,3894,6874625,42041,61558
15,15410,624558,4603,6942848,42254,58614
16,15344,611612,4443,6249672,41997,57068
17,15656,1289838,4141,6150448,41037,64838
18,15357,609471,4049,6933839,42848,60269
19,15488,605551,4136,6962770,42696,58127
20,15035,596974,4032,6201461,42262,61217
21,15472,630394,4303,6872175,41137,60528
22,15229,625144,4782,6907618,42148,69576
23,15623,593756,4811,6238657,45861,786909
24,15340,608774,4806,6222463,43157,67142
25,15419,632100,3770,6871511,41281,63478
26,15704,606945,4041,6967615,40885,56952
27,15904,613756,4841,6145292,40304,60165
28,15092,603481,4473,6802061,40907,64459
29,15302,619465,4454,6930322,41734,58972
30,15240,597688,4270,6949341,40954,58485
31,19079,592301,4182,6119253,40771,58808
32,15004,619013,4091,6881596,41503,61268
33,15600,606820,4278,6911586,43329,62813
34,15118,616993,4600,6174086,40975,56408
35,15129,630941,4656,6794093,47095,58350
36,15337,594787,4059,6851416,40816,63197
37,15193,612513,4074,6969980,42589,59403
38,15688,608194,4224,6127493,40878,60609
39,15589,624290,4287,6794420,40422,63150
40,15362,587826,4304,6931651,42215,57682
41,15199,617539,3954,6164226,40539,57933
42,15212,639525,4701,6786600,41829,63925
43,15205,594692,3912,6931480,42223,59413
44,15293,662387,3855,6959746,40963,58651
45,15462,611647,4421,6121390,40740,58859
46,15216,622465,4396,6833357,41802,60415
47,15217,593751,4018,6929150,42525,66237
48,15214,595307,4532,6193101,40691,58905
49,15192,1327890,4671,6124418,42751,57798
50,15446,589876,4230,6922409,41690,65122
51,15797,592511,4012,6936352,42375,65128
52,15433,607787,4348,6093192,41755,60752
53,15527,609532,3831,6885308,42102,62844
54,15172,602725,4981,6914349,42052,60979
55,15265,591903,3912,6156966,41026,58314
56,15381,1305435,4204,6096509,41448,62084
57,15005,597049,4696,6931455,41312,57359
58,15302,614092,4798,6925528,41318,61704
59,15362,593445,4413,6157584,41650,58165
60,15169,615548,4873,6837425,42972,57630
61,15061,618064,4831,6884026,42344,63169
62,15279,631287,4122,6173862,41165,56713
63,15191,1344209,4528,6074679,40991,68294
64,15367,602522,4033,6874463,42989,63338
65,15195,610664,4265,6937242,41995,57338
66,15356,603723,4069,6120635,42659,60886
67,15170,626366,4295,6812013,41723,63684
68,15205,614561,4699,6914783,42182,59675
69,15168,614993,3972,6874625,40762,61350
70,15268,604160,4545,6067801,41246,59766
71,15113,614670,4466,6852499,40621,61092
72,15668,612325,4418,6919258,40729,61309
73,15231,615929,4146,6110464,40837,60002
74,15227,619953,4290,6841043,45347,58288
75,15430,609515,3806,6873061,40904,62658
76,15544,615379,4510,7036409,42722,56093
77,15487,633260,4889,6080778,40563,61954
78,18969,625027,4450,6841638,42572,61722
79,15556,602310,4453,6948749,42940,57641
80,15260,613671,4425,6137527,41557,60593
81,22272,635996,9103,7977279,52885,82838
82,16706,627889,6605,8276546,45047,71458
83,15551,624570,4946,7093962,41199,60158
84,15293,606365,5826,6088757,47597,59840
85,15394,783470,4546,7089970,41681,60856
86,14973,605578,4017,6865442,41040,61477
87,15451,610474,4592,6149127,40196,57839
88,15639,1332817,4697,6081641,42895,60537
89,15240,598385,6097,6924930,40253,60050
90,14942,621965,4331,6904422,42540,57375
91,15479,587075,4362,6059918,41995,59400
92,22031,601320,5718,6957137,55253,76023
93,15073,708306,4558,6903647,42362,57879
94,15824,624201,4891,6156759,40924,57363
95,19260,1298666,4120,6096151,41603,61413
96,15392,585946,3719,6943747,43651,62008
97,15201,619525,3970,6911527,40753,60392
98,15313,622022,4303,6088543,41761,56917
99,15266,626103,4049,6851287,47790,59774
100,15194,600027,4254,6869437,41920,61026
