i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,90537,1069161,7353,14666905,117266,83672
2,25963,941965,6905,26399107,127499,75102
3,22764,1531327,7204,14878123,113314,70785
4,22840,1568873,6371,14163732,115487,71502
5,23622,947174,6483,14904588,116598,71745
6,23467,968304,6739,14064707,108229,68256
7,23617,961468,6589,14830486,106469,68561
8,23600,960192,7154,14162210,112984,71762
9,24522,968059,6525,14600675,108780,68078
10,23719,957128,6584,14875436,139445,69924
11,23328,980562,6403,13804099,103985,69298
12,24221,967525,11334,14707940,107527,66623
13,23269,988139,6689,13977270,108436,71720
14,23487,983392,6287,14627298,108298,73258
15,24104,990224,6474,14113145,108040,68136
16,24138,1578864,7266,13973751,109456,70932
17,24097,1075148,6522,14957688,107774,70044
18,23253,936861,5860,13840143,106841,75447
19,22969,962035,5987,14712227,109580,78731
20,22807,963867,6267,14126634,107493,70716
21,24035,971669,6412,14455071,111303,67758
22,23907,969148,6283,14686923,113342,68180
23,23666,967892,5455,13676915,108341,79004
24,24280,979636,6521,14793891,112430,66453
25,22890,971724,6083,13925344,104481,70625
26,22796,965525,7003,14584242,112077,68733
27,23292,960854,6848,14077310,108323,70766
28,23878,1603924,6748,14042419,106511,71473
29,23555,956534,6170,14817770,108867,69291
30,23251,970085,7120,13916478,108137,71037
31,23781,975234,6722,14630932,108490,69474
32,23560,970089,5772,14153819,107948,74324
33,23878,961468,5825,14540421,107522,68579
34,23818,969871,6251,14783789,112586,74135
35,23784,963178,6747,13772380,107098,69326
36,24171,962961,6104,14756300,107407,67892
37,23572,1038444,5407,14029510,106639,73914
38,24262,979195,6712,14509424,115120,69313
39,23596,969151,7585,14074017,109308,69405
40,23820,1582692,7101,13765536,108532,74492
41,23183,954525,6407,14616938,108366,69371
42,23430,957957,6558,13862033,107946,76747
43,24556,983474,7292,14667079,106221,78160
44,24459,962942,6275,14060326,106458,72211
45,23623,1562172,6316,13810046,107318,78889
46,23555,975771,6179,14698575,109589,69279
47,23186,968869,6692,13730488,107778,72296
48,23975,981920,6282,14658444,109362,69116
49,23577,950741,5672,13961598,111834,70240
50,23811,969659,5758,14472910,106985,69791
51,23476,987276,6323,14128291,106297,68314
52,23177,1593706,6237,13870150,115685,72015
53,23908,965314,5769,14685611,109556,91495
54,23651,973311,7022,13795241,112485,66634
55,24371,960785,6655,14505790,109390,68763
56,23707,969625,6069,14148394,110330,69529
57,23495,1587106,6500,13857285,108921,77349
58,23519,963566,6514,14735580,108763,77170
59,27313,978905,6703,13869299,106842,71834
60,24013,982439,6366,14567119,108764,76859
61,23751,970564,6955,14040312,106920,72254
62,23620,971704,6245,14463857,112940,70551
63,23426,975155,6455,14737304,128148,68408
64,41698,961440,7240,13705797,124195,70959
65,23468,1020156,6771,14859661,108596,66819
66,23485,983713,6939,13876836,109509,70223
67,24453,966342,6088,14595338,108080,69295
68,23659,972862,6629,14006004,107936,68990
69,24142,1579168,6291,13824195,108959,72228
70,24333,973148,7038,14632745,107146,67263
71,24713,958441,6758,13819539,108654,70531
72,28649,971388,7271,14634164,109875,69933
73,23612,972697,6717,14028807,108193,69516
74,24399,983874,6361,14338042,114431,67434
75,23103,965168,6355,14729650,113349,68325
76,23688,965508,6558,13708283,114280,71635
77,23403,973826,6649,14747902,115276,67645
78,23724,973748,7157,13772081,112538,67886
79,23195,965943,6144,14515854,109004,70649
80,23625,974379,6364,14037710,105715,69619
81,23670,1572098,7109,13928153,110112,77971
82,24272,1019738,6008,14905489,108728,70419
83,23250,958856,6597,13867327,108323,71721
84,23864,962745,6535,14740819,110263,71599
85,23779,976687,6266,14096495,107889,73945
86,23382,987252,6055,14385457,110048,70825
87,23068,968462,6258,14744124,109465,78555
88,23001,990369,6233,13752099,109991,69841
89,23531,962278,6304,14502618,108359,65924
90,24175,971538,5450,13922420,106892,72317
91,24048,966973,7237,14463285,108522,68124
92,23616,969792,6624,14067966,108108,69099
93,23297,1567999,5983,13753618,112294,70080
94,23488,956304,6246,14694542,114545,67785
95,23765,965302,6604,13831829,108351,68378
96,23997,969372,6252,14597566,114685,68299
97,23400,962396,6793,13988391,108781,69721
98,23660,1553587,6464,13934814,111405,70842
99,23235,962738,6845,14573689,107938,67405
100,23832,988458,6687,13825429,114258,68302
