i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,118728,1236503,9082,23136702,60198,92811
2,80778,1173385,8941,22569442,55325,83816
3,27941,2053882,8840,21664896,57568,81000
4,28315,1144367,8519,21360407,63139,83755
5,27704,1156118,10763,21260518,59242,80720
6,28227,1173600,8016,21260448,60673,80671
7,28335,1162304,9443,21486132,58954,85090
8,27901,2047694,7983,21872155,57245,78014
9,28956,1146945,8376,21333379,56264,80862
10,28085,1163566,7946,21106184,57498,78330
11,28779,1160125,8504,21246638,58471,81508
12,27405,1164099,8119,22209079,58626,78921
13,27551,1164863,9085,21294387,59272,85659
14,113576,1166747,9188,25089855,67144,85580
15,28276,1257780,9824,21051065,58734,76977
16,32024,1162242,9523,21381096,59526,79156
17,27946,2034852,8009,23654840,62004,81929
18,27482,1175741,8594,21227425,57727,81434
19,27672,1172742,7567,21190628,57562,80331
20,27697,1153711,7909,20899359,56766,80051
21,28138,1174627,8547,21339743,56296,82620
22,28467,2045971,8897,23165279,59072,86819
23,27727,1149703,8784,21266758,56894,82414
24,27896,1180678,10478,21250583,60604,81137
25,28248,1151739,8295,21008783,58498,79626
26,28304,1171847,8201,21388744,56849,84524
27,27844,2037737,7854,22598385,55782,81010
28,29486,1213164,8640,21603255,57938,77846
29,28286,1151622,8061,21144686,58405,80048
30,27926,1165919,8283,21076836,56570,82145
31,28368,1180913,8632,21414955,56872,936494
32,28654,1148924,8753,21836760,56843,75838
33,27297,1171209,7807,21325032,58013,81479
34,28413,1165967,8275,21018300,60506,81835
35,28281,1187351,9206,21197992,56612,80572
36,28150,1158546,7991,22137653,58817,73776
37,29118,1157272,7923,21360199,56334,85865
38,28518,1159856,8675,21258182,56773,79533
39,27758,1158683,7944,21007225,65110,79605
40,28195,1170014,7615,21215414,57895,79947
41,27638,2051630,8639,22979314,63088,85795
42,28689,1173188,9505,21246664,56093,80916
43,27681,1178195,7776,21102353,59302,81150
44,27818,1170440,9010,20912428,58523,83421
45,28479,1180150,8290,21356095,57205,76377
46,28936,2113679,7665,23170619,57722,88309
47,28217,1157046,8835,21279185,58262,83495
48,28193,1161473,7842,21143634,59399,81391
49,33111,1170613,7985,21358170,58367,80870
50,28871,1166062,8445,21495868,60078,83056
51,27393,2024196,8952,22585337,56901,77423
52,27894,1149556,9160,21309193,57571,79228
53,27961,1168244,9121,21091654,60328,78842
54,28500,1174238,8684,21122597,57307,79627
55,38271,1170379,8154,22264381,59707,77500
56,32635,1150620,8002,21205170,56953,78464
57,27625,1152840,9248,21273483,56745,81344
58,27941,1189632,8132,21046825,56557,82113
59,27783,1168688,7411,21165487,59444,80697
60,28583,1158624,9704,22414764,59796,81551
61,28086,1159695,7449,21332100,56229,82252
62,27880,1150594,8196,21258086,57980,83134
63,28094,1155663,7675,21083534,57886,79996
64,27730,1171208,8377,21314486,57321,81102
65,28289,2051892,7810,23425595,59456,80246
66,27999,1164620,8446,21266162,57707,83570
67,28280,1164503,8004,21207820,57843,80567
68,27763,1175034,7795,20942017,58700,91451
69,28328,1178472,7749,21911691,58316,80023
70,28113,2071523,8334,22606238,57868,78910
71,33286,1152627,9421,21373331,55878,83474
72,28145,1229538,7892,21386811,54940,87321
73,28061,1160623,7765,20973640,60830,79090
74,28969,1162197,9014,21381090,58861,77794
75,28195,2045951,8466,21906743,58869,79821
76,27787,1154021,7383,21285268,59749,79285
77,28260,1156279,9303,21053132,55672,78733
78,27891,1163821,7709,21070957,58994,80503
79,28005,1173660,9151,22154919,59588,82351
80,28642,1179868,8097,21338250,56695,80742
81,28553,1178837,9198,21278994,58036,82136
82,28103,1172622,8555,20952736,59587,82929
83,28561,1178119,8109,21122334,56416,77317
84,27804,1162672,8005,22155148,55167,81423
85,27517,1147215,7691,21376401,55016,80230
86,27731,1162869,8892,21241582,56859,80393
87,29055,1159328,8295,20879919,56917,80864
88,28139,1168633,7659,21286452,56734,81738
89,27790,2049428,9457,22997915,58742,79941
90,28371,1154032,8039,21241779,57541,77310
91,28038,1151511,8570,21151244,58269,78361
92,28952,1143521,8715,20972074,59387,83808
93,28007,1175996,8416,21320627,61637,81211
94,28466,2062694,8832,22576445,59603,85611
95,27799,1166540,9054,21288943,58696,84148
96,28073,1155364,7921,21056322,57594,78440
97,28096,1156763,9570,21004879,56871,82980
98,28122,1179508,8102,21368815,57652,81056
99,28171,2045439,8300,21898355,57816,78024
100,28204,1142321,7866,21282885,58917,82454
