i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,214947,1678686,7778,22935003,37566,140144
2,217870,1306015,8073,20735767,36362,84455
3,59311,1275600,8865,20465170,39141,88982
4,109275,1950766,7828,20320560,37430,81493
5,84453,1251898,8340,20041852,37503,87857
6,59136,1301990,7767,20892726,38899,89392
7,57921,1274062,10041,19949372,38431,84203
8,114318,1298376,8856,20021657,38208,83266
9,30283,1278585,7858,20837367,41671,80853
10,59190,1263807,8505,19859749,39341,84762
11,58998,1278430,8326,20144459,37966,81472
12,29183,1977402,7419,20266492,40715,82423
13,28837,1272387,7866,19903619,39117,83258
14,30170,1274315,7624,20690812,40641,86580
15,29630,1316687,7247,19828389,38104,81854
16,28819,1304859,7903,20032882,41629,84988
17,28714,1981144,8345,20230157,41168,80607
18,30157,1273488,7326,19875290,42083,81378
19,28832,1269889,7736,20785793,40326,89746
20,30109,1264708,7852,19796720,40649,88619
21,29483,1284406,8136,19913739,37755,84015
22,29883,1320742,8000,20630179,41677,88228
