i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,10573,391428,3772,2671602,90563,65842
2,9664,365960,3304,2405626,82347,61766
3,10007,364443,2932,2449669,76131,68706
4,12004,368787,3378,2358072,87972,67906
5,10570,418011,3163,4079265,84813,47234
6,10322,368718,3095,2490980,82763,47391
7,10409,368994,3433,2497169,81472,44517
8,10372,366445,3393,2428176,81236,47048
9,11028,366516,3084,3913998,83777,46856
10,9591,375563,2535,2350772,74001,42668
11,9574,359559,3206,2345731,74047,42203
12,9906,361843,3211,2313767,73577,40111
13,9532,351210,2702,3574945,76859,43967
14,9720,352782,3432,2261537,73656,41184
15,9706,356026,2732,2352706,73544,39986
16,9551,354481,2667,2328935,72628,42130
17,9590,347662,2613,3412141,74122,41093
18,9868,351786,3426,2336427,75306,45857
19,9345,346704,3006,2304256,74349,44207
20,10217,358506,3125,2320684,73247,41022
21,9854,353455,2670,2239291,74419,44879
22,9440,1412547,2564,2344474,74706,41536
23,9212,342511,3028,2305075,73307,42686
24,9351,348643,3062,2335041,73860,42174
25,9555,350525,3226,2278233,72005,39578
26,9512,349713,2695,3390339,75458,43120
27,9516,347329,2896,2294108,72641,41643
28,9295,347411,2690,2328576,73991,41771
29,9309,339178,3043,2307310,72835,39566
30,9526,353613,2414,3379787,73958,40688
31,9324,338984,3348,2272430,77067,39386
32,9764,344005,2935,2328457,73071,42171
33,9577,335919,2950,2280845,73732,41611
34,9471,348147,3266,3400911,75082,44223
35,9739,356750,2971,2273001,72742,40228
36,9438,347121,3305,2339934,72477,42954
37,9650,347766,2770,2351831,72854,40944
38,9407,341792,2494,3323849,79592,41748
39,9792,337375,2529,2332237,73641,44156
40,9515,357184,3034,2408000,72674,41572
41,9446,383282,2875,2374351,73540,40106
42,10236,346847,2762,2306355,74499,43350
43,9687,1384826,3136,2323786,73492,42971
44,10223,354237,2713,2287142,72081,41907
45,9826,343243,2783,2337025,72537,41749
46,9352,339457,2791,2276637,78250,41897
47,9407,341214,2722,3374717,74002,38928
48,9422,352027,3129,2311227,72317,43508
49,9329,353495,3026,2329602,72190,39925
50,9453,356962,2966,2295421,73550,40818
51,9563,347004,2958,3359718,73977,39293
52,9454,343268,2778,2292753,72778,40349
53,9535,339013,2833,2330428,75540,40619
54,9622,337915,2973,2266666,72924,37917
55,9659,362766,3121,3388449,74213,42963
56,9569,353998,2676,2291655,73179,40335
57,9535,347213,2900,2311538,72264,40598
58,9299,339843,2762,2334002,73105,41080
59,9692,342319,3384,3307405,74744,44506
60,9773,335479,2970,2317377,73217,40783
61,9404,337813,3582,2351995,71554,41431
62,9532,345492,3357,2349807,71972,41486
63,9623,344338,3031,2297106,72705,40274
64,9490,1364998,2684,2332314,75199,40658
65,9758,350679,2590,2294236,73239,41359
66,9412,347031,2993,2336177,72175,41527
67,9369,347248,2891,2297466,73281,41499
68,9526,352960,2678,3328930,74673,39464
69,9568,347723,2801,2738686,77563,41319
70,9463,341768,3087,2330474,73134,39935
71,9430,342244,2919,2274399,73227,42226
72,9665,350766,2664,3385814,75465,43252
73,9276,345933,2479,2320741,74389,39217
74,9412,337099,2711,2370586,73352,40598
75,9376,335934,2609,2303902,71418,44194
76,14806,354306,2672,3362294,74362,41931
77,9579,346212,3011,2302355,72443,38470
78,9308,375357,2759,2408500,72025,39894
79,9902,347665,3119,2310342,72352,38990
80,9430,345132,2774,3344190,75216,42044
81,9669,350910,2668,2279352,72902,37176
82,9534,337254,3165,2434101,73649,39926
83,9750,340166,3110,2388846,72315,43148
84,9234,342601,2868,3320847,73213,43757
85,9622,351557,2842,2347060,72750,45569
86,9676,355202,3206,2321512,72196,42739
87,9492,353601,2716,2368300,73299,41442
88,9720,352480,2685,2291306,72963,45544
89,9482,1360435,2636,2335859,73428,40345
90,10029,340203,2899,2305790,72512,42169
91,9194,343139,3263,2343151,73716,37139
92,9577,342538,2726,2265517,73881,40884
93,9399,364376,2712,3380181,73089,42001
94,9561,393328,3066,2309304,73524,41003
95,9378,353826,2916,2343425,72104,42038
96,9306,359157,3417,2277378,72123,39740
97,9406,347277,2821,3371880,75148,42507
98,9385,337487,2589,2299010,73990,38789
99,9471,336640,3254,2320164,78205,40859
100,9928,336704,2807,2309737,73558,38430
