i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,14206,666243,4312,6274537,121991,48664
2,14946,552561,3724,5246681,119333,52412
3,14033,1551517,4650,5358919,116156,49740
4,15692,595057,4899,6543543,126880,51411
5,13784,582503,3516,5262852,113882,49518
6,13918,591221,3936,6405510,115912,50563
7,14012,551329,3593,5108928,113984,50326
8,14099,558591,4490,6016280,112307,47832
9,14127,544675,3595,5174794,112216,51449
10,13671,591326,4105,6018119,110957,47179
11,13705,540221,4152,6040037,123495,46768
12,14339,525481,3799,5136406,109985,48068
13,13765,552682,3929,6035041,113332,46261
14,13968,564567,3622,5227731,109870,49591
15,13641,557848,3607,5974284,112422,50975
16,13831,562435,3761,5127958,111698,50305
17,13572,558267,3875,5996836,110221,49602
18,13948,556527,4017,5219100,109404,52118
19,13893,562807,3738,5942941,114873,49664
20,13171,533919,3909,6068836,111301,48994
21,13810,534992,4015,5167538,111744,49111
22,13713,563040,4159,6004740,110904,47534
23,14037,548684,4197,5164137,110456,49454
24,13596,559468,3662,5975294,110733,54167
25,13640,524975,3966,5080226,110167,51755
26,14146,547967,3848,5995346,111474,48226
27,13394,548536,3313,5203579,111076,50737
28,13493,562604,3907,5932062,110736,49636
29,13792,534952,4021,6048944,116780,48259
30,13707,533902,3653,5119438,113426,50385
31,13287,563940,3669,6024402,117654,47525
32,13913,525711,3529,5135810,115319,51411
33,13756,536775,4978,5957941,111702,49214
34,14092,544076,3700,5076520,109182,50123
35,13718,556008,4291,5990591,114765,50925
36,13749,557448,3388,5134783,110605,50233
37,13811,555765,3830,5925746,115314,48090
38,13782,533545,3693,6011392,112748,50058
39,13598,546510,4364,5172552,111193,49802
40,13516,549011,3785,5958068,110696,49989
41,13757,557349,3883,5138594,109994,49391
42,13471,556162,3923,5958358,110355,48235
43,13605,522566,3566,5141622,110591,50197
44,13700,548747,3514,5980638,111829,49382
45,13481,661234,3502,5388732,113357,49239
46,13669,558090,3964,5911238,111621,45696
47,13761,535448,4245,6013388,112407,48709
48,13521,543268,4559,5138442,111065,48108
49,13409,548131,3719,5937281,112166,50283
50,13573,554252,4063,5136972,108867,47668
51,13382,545650,4284,5971304,118290,57677
52,13541,549140,3728,5236446,113401,48188
53,13573,541115,3372,6084193,111104,49130
54,13839,542920,4234,5182976,109979,48085
55,64018,1358238,10680,6137310,131036,57492
56,13473,797418,3883,9188438,119574,50339
57,13841,554176,3835,5236609,118059,48615
58,13691,541833,4462,6232277,114863,49009
59,13999,529607,3784,5061570,109543,51897
60,13526,539281,3724,6015941,111870,49520
61,13683,545224,4325,5103611,110464,50934
62,13715,555240,4122,5959267,110230,47678
63,14393,532053,3890,5162134,113096,49887
64,13311,1345625,3773,5172959,113066,54586
65,13744,531851,4516,5982772,113105,48599
66,14070,539569,3534,5158704,111230,51909
67,13456,557360,3773,5956496,112775,50645
68,13689,540003,3700,5127885,110293,51034
69,13337,585516,3925,6035347,112142,49465
70,14204,528789,4796,5094050,114032,51132
71,13771,538032,3931,6044444,111481,47311
72,13604,544829,3935,5173449,109312,47891
73,13763,1354179,3888,5173920,111298,48609
74,13762,548321,3994,5973205,111295,51686
75,13898,538740,3354,5187762,110422,47951
76,13897,534780,3903,5956557,115958,48598
77,13603,556597,3986,5103072,111092,48768
78,13671,547353,3482,6007789,110539,47928
79,14257,529711,3729,5166051,111021,50273
80,13878,549301,3722,5956771,108722,48753
81,14548,572340,3729,5245350,111560,49966
82,13440,1361343,4105,5152631,109851,50719
83,13683,545141,4194,5922914,112047,47878
84,13789,526821,4154,5165809,108854,50109
85,13779,555659,3743,5983524,110332,49444
86,14267,545041,4249,5063547,110834,49259
87,13729,544385,4429,5995810,112452,47924
88,13527,535628,3866,5168270,110812,51617
89,13869,550118,4421,5922324,111256,49937
90,14006,543047,5391,5199387,110602,49066
91,13715,1385116,4242,5198295,110632,48045
92,13936,532995,3436,5923980,111630,47365
93,13818,559738,4123,5158695,110536,51372
94,13733,547627,3950,5994780,115163,48518
95,13723,535816,3989,5100946,111009,57257
96,13589,547504,3355,6008742,111444,47500
97,13590,540653,4190,5130077,110570,47924
98,13607,553364,3972,5923960,110671,47553
99,13191,541250,3469,5990285,110885,48330
100,14183,544474,3781,5177856,113399,47835
