i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,34120,1229259,5892,5248232,79741,63430
2,14721,481567,5858,4700455,72455,81128
3,13404,1136979,4027,5599565,70259,50023
4,12868,507900,4689,4289139,64282,52991
5,12674,497934,3411,5313789,62756,53822
6,12557,490931,3746,4187727,62953,49595
7,12389,485611,3755,5293862,62021,49053
8,12872,469675,3850,4186909,61067,47756
9,12667,479262,3978,5023993,63321,47756
10,12657,470455,3195,4224228,60178,48672
11,12664,482861,3764,4996196,61872,49399
12,12652,472487,4147,4239325,60946,53096
13,12428,475399,3316,4927291,60982,52150
14,12690,466477,3505,4323313,61384,50497
15,12301,485889,3379,4118180,68315,48094
16,12748,1273187,3857,4298405,61236,52756
17,13125,485577,3981,4126751,61258,51608
18,12647,479005,3819,5048335,60264,52748
19,12499,464533,3682,4149472,60825,49194
20,12550,486754,3612,5041733,61860,47636
21,12859,476561,3520,4218419,59943,48544
22,12483,476424,4245,5011740,74054,52835
23,12568,471252,3769,4260340,58470,44432
24,12872,477193,3439,4989448,61456,48448
25,12726,466822,4109,4224744,60241,49812
26,12413,492854,3598,4988655,60354,50026
27,12963,461879,3301,4284511,63142,45247
28,12699,479226,3697,4902025,60619,48314
29,12882,465967,3312,4291806,59478,49856
30,12377,485889,3223,4150164,62071,51246
31,12791,1248736,3439,4756027,61507,48841
32,12971,479121,3561,4167174,60215,47151
33,12642,462924,3485,5121678,60352,49446
34,12562,468974,3523,4179021,60732,59362
35,12657,473856,3846,5018983,60400,47563
36,12723,475145,3894,4213847,61220,45971
37,12574,475667,3605,4989209,61169,48501
38,16868,465226,3522,4237812,61025,48081
39,12304,471172,3850,4942824,61673,49114
40,12640,473538,3178,4249429,61782,46783
41,12420,485080,3421,4946287,60535,47841
42,12435,468622,3799,4317237,59969,51060
43,12527,473221,3809,4093812,843075,47245
44,12408,469115,3677,4279037,59625,45751
45,12592,471810,3333,4131628,59799,47992
46,12513,497202,3486,5027317,61104,48007
47,12758,466400,3454,4158642,59803,48236
48,12693,479812,3818,5016524,61400,50983
49,12533,476765,3232,4220779,59442,47102
50,12553,487295,3677,5039408,60596,47165
51,12463,458252,3265,4238092,63248,48939
52,12661,469591,3442,4942988,61215,49052
53,12738,469879,3572,4250048,59613,48618
54,12738,482453,3549,5033584,61229,47975
55,12397,458302,3590,4291443,58888,48791
56,12536,469265,3909,4935715,60417,50025
57,12680,467680,3987,4299070,60465,48169
58,12522,478036,3485,4162100,61268,48292
59,12388,1239585,3529,4300493,61061,49470
60,12364,458743,3678,4211516,59137,50246
61,12466,479264,3763,5029859,60932,49946
62,12802,473323,3796,4184171,60196,48688
63,12632,479046,3813,5027594,60984,49546
64,12483,462365,3718,4247617,59588,47636
65,12852,462398,3836,4985517,61582,48376
66,12282,469395,3842,4226722,60526,47022
67,12641,483124,3315,4952770,61297,46903
68,12489,465639,3716,4272301,58634,49241
69,12445,467722,3583,4928063,60708,46608
70,12774,476483,3837,4279401,59414,48326
71,12643,480422,3290,4925894,60558,46431
72,12744,461037,4095,4287029,60131,49215
73,13103,462371,4207,4114004,64755,53591
74,12892,1250713,3290,4280552,61739,51637
75,12648,467939,3713,4140867,60611,47674
76,12485,476527,3661,5032589,62765,49280
77,12678,471221,3520,4225495,59279,48050
78,12466,460753,4198,4992298,60973,46419
79,12666,475530,3708,4278523,59701,47637
80,12504,473638,3533,4999007,61365,48369
81,12457,467491,3660,4282100,60643,48996
82,12902,467838,4052,4906045,60654,47855
83,12696,478468,4330,4296941,59058,46852
84,12568,491879,3418,4962511,60941,46331
85,12420,470628,3613,4333326,60179,48368
86,12565,471878,3544,4914214,59229,48461
87,12863,467825,3543,4275386,60601,46284
88,12309,476937,3084,4179146,61843,48647
89,12865,512117,4096,5020950,61735,47512
90,12391,465867,3613,4154836,59298,49391
91,12405,461891,3502,5019556,61682,48162
92,12352,480886,3687,4258743,61083,47093
93,12477,478299,3156,5042420,62263,48223
94,12704,471833,3454,4260020,60243,49639
95,12432,464805,3325,4968565,68170,50076
96,12815,472430,4100,4268302,60001,56279
97,12686,466210,3311,4958508,61864,49079
98,12450,479272,3958,4257559,59924,47712
99,17205,472256,3567,4930711,60057,49909
100,12851,460541,3530,4307540,65323,46390
