i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,2065918,4161251,44884,37214899,24643533,694341
2,1614130,4180154,43879,24952130,22134631,682394
3,595422,4228080,60205,25333719,22290441,661325
4,329247,4242064,45832,24199474,22227810,655974
5,320894,4218783,43387,24876025,22361011,1310195
6,258467,4957537,40797,23566301,22940126,649312
7,266416,4994208,40980,24048994,22479392,676328
8,279683,4769127,39858,23743776,23471854,683055
9,287302,4740513,39876,24099054,22907080,688446
10,292177,4576182,39470,23518943,23389789,675308
11,293993,4035708,38978,23904708,23338179,687310
12,301784,4196035,41066,23354878,23996029,679686
