i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,509368,4671570,32442,61610077,14473104,747045
2,1227463,2332819,29056,12278044,16361397,563506
3,245283,2468240,27550,14739878,14452525,1411534
4,151394,2343617,28260,12443497,16244904,523123
5,153584,2365207,28133,12184246,15916584,526932
6,234656,2373230,28740,12869175,15637387,504918
7,152961,2401816,28308,12421489,16433937,514759
8,238649,2473094,28101,13273278,16015629,521276
9,152725,2469972,29040,12105949,15920006,540931
10,237170,3372465,29129,13624958,14717154,537600
11,155193,2463446,28688,12396675,16513975,528318
12,234753,3353521,30494,13415983,14272741,531926
13,156062,2444209,27497,12263642,15806745,519345
14,236795,2464406,27573,14319242,14426733,543962
15,233971,2460429,28219,13064349,16162212,516137
16,152801,2477784,28284,12071126,15950212,533735
17,235331,2471167,28787,12739682,15520791,516240
18,156850,2471848,28668,12342268,16369530,531975
19,244113,2522321,29413,13211631,16073434,531849
20,151647,2495170,28032,12037261,15990555,535359
21,236839,3465234,30048,13821068,14250730,531733
22,152094,2465614,28268,12338954,16351661,521705
