i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,449979,3821863,35927,20275757,22536046,814854
2,1617572,3781244,34160,21242021,20349460,738199
3,949090,3764045,34290,21222046,19972067,774628
4,283850,4731648,34931,21287162,18926707,728824
5,218975,3736970,34541,18737212,21326780,733016
6,293407,3748291,33869,19512077,21103109,713501
7,293641,3771639,35123,19822204,20742044,706319
8,280131,3773599,35900,20255290,20516663,671865
9,280768,4703794,38987,20153278,18832417,686312
10,225273,3745068,33902,19061921,21393936,690067
11,289485,3754864,34264,19435358,21340759,713460
12,295560,3838005,35124,19369377,20314650,733918
13,284964,3801648,34458,20626884,19948820,691764
14,287272,4753902,36007,20995948,18793577,741952
15,219263,3765918,34634,18774296,21409092,1442646
16,220352,3772542,34787,19150539,21296348,742527
17,291607,3779305,34906,19722905,21002721,665024
