i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,242341,1145240,14162,24630250,11115865,356241
2,234699,1566936,11053,5721045,10847484,366160
3,78951,1076761,9884,5426049,10254509,355367
4,117628,1087416,10058,6541627,9888425,338828
5,76348,1148415,10561,5441366,10225412,339949
6,123129,1100570,10643,6080719,10179391,333685
7,78280,1084452,10738,5361275,10576342,333598
8,78071,1096424,9950,5335479,9891395,355362
9,118672,1097433,10641,6012649,9796415,332816
10,78714,1567433,11964,5336375,10094761,356627
11,80823,1090951,10701,5317896,9801660,344613
