i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,62459,761226,14030,4412820,34881412,420287
2,54687,738404,8645,3711729,10983110,317075
3,56682,690806,18158,3629237,10995158,317533
4,61680,680982,7550,3576943,10549757,308890
5,61192,655863,6385,3560887,10502128,317996
6,61159,1652766,7872,3568862,9332982,303409
7,60478,734054,7603,3541004,9386199,313688
8,109818,658647,5959,4446911,9347603,314851
9,92179,646512,5366,4530966,9419881,283967
10,92592,651872,5480,4437325,9319080,301400
11,59630,641696,6014,3551968,10258017,279741
12,61903,638775,5395,3514920,10167058,286017
13,58790,640925,5805,3532271,10007142,279526
14,58268,633977,5376,3513740,9968578,284134
15,59088,640212,5169,3512301,9921533,280560
16,58620,647066,5663,3538143,9985242,275949
17,58823,662024,6074,3482552,9955194,297608
18,59448,646460,5670,3647208,10003637,279722
19,58869,643485,5451,3516804,9998681,289263
20,59547,646296,5655,3512497,10042928,278622
21,58710,629264,5038,3511469,9921344,286073
22,59432,651623,5054,3515970,10022376,302069
23,59895,647872,5348,3517012,9938349,293295
24,62436,656241,6588,3519014,9917564,310433
25,61839,1487136,8217,3522918,9226950,303020
26,60082,735252,8138,3505597,9180393,311067
27,103696,666560,16408,4291000,9188807,314018
28,91293,671188,17233,4358483,9186483,306376
29,91049,681100,7685,4361053,9171335,303030
30,59126,661815,5678,3539925,10076801,314912
31,59149,659917,6230,3519247,9932571,312242
