i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,9029,61527,5845,371955,9157877,39229
2,11598,78685,3913,368678,19364547,36502
3,10451,75827,3719,331897,5634709,36333
4,9851,80462,2497,345901,5249191,35321
5,9604,72425,2322,341452,7392867,38947
6,9515,71117,2437,349775,7536190,38282
7,9893,72880,2300,340469,7530577,39434
8,9274,73413,2548,339718,7583289,36760
9,9463,69308,2690,336716,19566034,35625
10,9598,81374,2331,335461,5559428,34768
11,9119,72622,2349,346580,5257065,35434
12,9249,70649,2305,325493,4887620,35672
13,9551,71229,2304,348114,5112162,33827
14,9527,69220,3030,336190,5311914,35227
15,9450,72640,2344,339926,4954774,33937
16,9752,69908,2519,351880,9724069,34062
17,9232,81319,2425,321116,4850678,34861
18,9163,75722,2855,330009,5337986,35484
19,9222,69685,2404,327830,4851098,34214
20,9390,70570,2207,331333,4937916,35221
21,9416,77429,2745,345026,4860063,36275
22,9599,70151,2674,337141,4866201,41710
23,9363,69845,2333,357719,9103895,35322
24,9182,76596,2647,323301,4887694,33868
25,9347,70023,2536,333898,5198258,34043
26,9302,67759,2302,325049,5196539,34636
