i,sstep,lambdastep,gammastep,wstep,loss
1,132334598,37414101,1137988526,41933322429,173961853
2,56038783,90005799,1124312853,41300310988,218816014
3,145718650,42025659,1078469029,44713269520,73468015
4,122472044,85395760,992939664,42340234595,85360040
5,127598551,75549870,968426741,41158740220,66226283
6,140014492,45568179,1104633663058,42249608690,85676689
7,125013735,26417955397,1021828210,42538047681,76860135
8,117765264,83745808,1071623966,41000079669,85423829
