i,sstep,lambdastep,gammastep,wstep,loss
1,246568698,44136643,1720444027,53350549578,86259602
2,288256860,407907049,1803412670,53608893365,37686777
3,289231853,301303568,2974912200,55032886172,65291104
4,275133556,178156595,3635410000,53681097959,85550343
5,260412417,77956007492,1812331974,53741419227,85983345
6,275570648,78041096421,1905220266,53114728194,10779388
7,294624941,80654708667,1816401046,53311914504,85698551
8,260499318,77225690512,1912179564,52789899849,169592945
