i,sstep,lambdastep,gammastep,wstep,loss
1,189864,23256322,246250048,3239446,38350
2,296742,31657277,302609533,3276816,42311
3,272303,29822945,274129198,361851875,40169
4,277170,53968087,210349468,2314741176,60332
