i,sstep,lambdastep,gammastep,wstep,loss
1,20255654,93937705,983636384,3546373,89313
2,253128433,846173982,1084930446,3819634,90436
3,254104006,1084092702,1002516133,3392208,91937
4,227079903,405651943,984371140,3768261,94139
