i,sstep,lambdastep,gammastep,wstep,loss
1,521515472,164463989,879407252,30803610,99838
2,629332447,617338871,904853343,34177793,102364
3,668740481,213158124,873561281,38562798,117160
4,742952159,225348674,891594507,25050977,99877
5,684406678,224533034,881515246,28410194,104989
6,680457779,240374724,883678286,33296273,107993
7,771157327,228304757,876136007,37610629,111665
