i,sstep,lambdastep,gammastep,wstep,loss
1,560373895,165329306,1122898864,38689803,96573
2,658149817,787298407,1216848936,38560995,98666
3,677879997,601259224,1212890951,38474722,103005
4,708121473,537280472,1208318057,36516160,99063
5,727597444,604893675,1209849019,35950189,105642
6,693338624,604611102,1216670413,36755200,105273
