i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,310215,985088,13115,12315448,883368,98919
2,327171,994489,10619,2651827,581885,102129
3,47146,951007,9312,2945159,572002,103641
4,181536,902418,7382,4928291,541764,103791
5,102502,893578,7350,2467591,522505,89557
6,20911,905398,9024,2530266,517792,88803
7,20508,885136,7447,2984645,1599830,90314
8,20701,886749,7859,2664642,520358,86943
9,41650,908844,8232,2515904,512035,86715
10,20809,2216246,7297,3092000,505042,100693
11,20841,949235,7263,2689450,517350,100479
12,20809,915408,8352,2734733,508882,93370
13,21617,1664496,7483,2534876,560535,89613
14,20827,898945,8203,2441255,514555,84597
15,20768,891632,12087,2552665,509605,85140
