i,sstep,lambdastep,gammastep,wstep,loss
1,331461792,156073073,548497139,30294619,119322
2,676886981,357082622,590907514,25100689,85276
3,619165222,631810890,616042596,19997630,82463
4,681483693,328111937,624837880,33695722,89533
5,603512540,482238749,618007582,28897043,82320
6,661973878,334523562,621855699,22240379,84294
