i,sstep,lambdastep,gammastep,wstep,loss
1,1130422,20817339,279438883,28774199,53917
2,1610614,63553351,312978992,30996760,51637
3,1435776,39425705,293737086,33011996,52471
4,1437777,20152785,307653517,35780666,51917
5,1609582,33292673,316680319,37001572,60719
