i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,252609,863264,11921,11126609,1092832,123455
2,298138,934205,9247,2691230,535375,98669
3,41069,891739,9705,2940321,550893,98510
4,139514,862419,6811,4237639,564442,85986
5,126258,819926,7004,2329418,497775,83874
6,132123,836785,7608,2384559,488146,81086
7,19483,1823750,7116,2318744,489699,86426
8,19610,836061,7033,2398362,512513,83242
9,19367,844576,7324,2475145,493371,87219
10,39187,840100,10576,2358545,496991,82468
11,75855,823055,6191,3178021,501517,81911
12,19585,818528,6916,2430991,482277,83829
13,19109,839105,6670,2313602,502060,86713
14,18951,806581,6460,3097602,499467,81958
15,18964,813435,7320,2397321,488927,79830
