i,sstep,lambdastep,gammastep,wstep,loss
1,2381853,31773786,420660753,33138349,68390
2,4463615,156416925,436090368,35883040,68906
3,3997128,104614557,415857923,39493839,79709
4,5337249,105616330,467572640,17825778,70015
5,3982253,103729446,450359012,19199596,70781
6,4166402,104368770,452134612,22719423,72655
