i,sstep,lambdastep,gammastep,wstep,loss
1,339727414,154935752,618038476,32576148,101535
2,639432419,379964981,661180974,27053782,95356
3,374718009,193891383,664738514,19827418,86411
4,387292697,295665191,654739963,30801723,90976
5,401747200,295540072,656874233,25913527,90686
6,422909525,296193911,664396580,20095951,87219
