i,no_empty_cluster,sstep,lambdastep,gammastep,wstep,loss
1,9971,204600,4038,646550,413817,73155
2,8483,205009,4284,687587,398431,70308
3,8422,207454,2578,653615,403212,69460
4,7894,206002,3442,670986,383955,68531
5,7609,210060,2681,697208,364880,64867
6,7507,202837,2750,640063,385732,67650
7,7705,204441,2675,698732,379547,66707
8,8411,201109,3106,664119,382695,52795
9,8016,204480,2745,625118,371570,48372
10,7780,201037,2834,640610,373152,48735
11,8561,207771,2816,1663160,416472,46441
12,7264,194794,2487,560082,380924,43955
13,7134,204863,2662,626434,398490,46243
14,7024,216622,2404,646024,397282,43501
15,16499,207247,2287,580405,387467,47620
16,6441,207705,2621,653458,378327,44404
