i,sstep,lambdastep,gammastep,wstep,loss
1,1372117,29830616,314739148,23041513,53323
2,1817728,60765499,337250696,29884753,55212
3,1810941,71101263,313759455,36529778,73708
4,2295363,56594176,327326874,43147719,57678
5,3395360,41870352,304742746,21597373,55437
6,1814933,42811448,308435964,29337514,54318
7,2209940,41329764,278605319,35940962,72516
8,1804379,42863350,291313422,41328942,55676
