i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,220807,9591899,15460,217467345,152013619,130060609
2,210762,89799609,14262,241843447,131306041,131381759
3,213368,14261538,19551,303112366,211551008,91292341
4,214587,51096018,14655,287009266,130083881,38693294
5,221771,129495029,14226,214446716,275338498,100727632
6,209925,100767836,14948,233367636,104931095,7103681
7,209831,131398802,14485,220931669,285432293,120512262
8,212060,83188000,14551,244450614,131564101,63679669
9,210740,114598274,36619,220357937,146394268,12023531
10,212444,137253608,14670,235318358,128129145,8100635
11,211311,128812433,13975,214045761,151427713,6721903
12,214336,128809698,13409,211695310,115244552,16791914
13,874112,139950215,22663,213313022,133666608,23881668
14,212416,123905849,14404,212590371,134331275,7200303
15,212461,129559766,15499,215333445,85477505,15556137
16,216577,137737195,15034,210736119,148552071,18124199
17,215726,109685634,14940,215584584,151696794,38761537
18,212483,122818638,15544,213470734,155628556,50103970
19,217736,96386912,14508,239400585,187438800,130918189
20,210794,51973290,14670,275642475,188963644,85971631
21,212861,102199643,14143,233269974,139939357,84650185
22,223884,113490927,13482,212355978,140894465,84147872
