i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,457640,11264075,14935,221181964,168328,808804
2,223954,11008656,15927,209341290,172151,803594
3,228282,9941359,20643,211076409,168568,1971412
4,225324,24101374,14703,208009903,167138,801032
5,228817,10904644,13982,207349462,167200,814833
6,223051,10698778,14703,208068079,163806,799908
7,236435,10044897,15320,210777091,164890,2067657
8,227319,24231259,15755,207546043,168300,803245
9,227918,10767948,15095,208345966,167626,791815
10,232698,10469050,14675,207137180,168164,805532
11,225090,9629733,14710,210464459,166015,1992222
12,226077,24227418,14286,206219634,166131,820008
13,291712,10776083,15485,207568575,169562,823592
14,225187,10386109,16355,207721826,170294,775629
15,225102,9741199,14785,222105691,169864,849720
16,225575,10715879,14977,206028913,173216,798666
17,231351,10932150,15380,207973863,168738,783541
18,232395,10402339,14636,207323473,164443,772825
19,224937,9756251,14723,223638571,172005,809555
20,223668,10783159,15863,207532828,172505,848821
21,224955,10745281,15002,207138283,168157,790931
22,225333,10403555,14435,208263220,167443,802965
23,226464,9700445,14879,221806073,168542,811738
24,228893,10690003,14515,206474039,168637,859661
25,224325,10717930,14778,208266250,169165,857616
26,232883,10048108,14954,207243198,167167,762656
27,225728,9782427,13722,222722728,179231,819921
28,224493,10756676,14773,207421331,169873,850256
29,228363,10721624,13883,212907578,170096,1001527
30,224413,16508321,14699,214511911,176702,767216
31,226064,9716231,16547,222630230,174651,861808
32,231288,10848140,15903,206408623,170643,849355
33,231977,10672059,14571,207885374,168722,798246
34,223051,9710678,14803,207400783,166329,792584
35,225948,9763416,15357,223152902,165954,856624
36,226288,10818387,14230,207930381,175084,827494
37,231006,10760493,15286,207127690,169593,783451
38,223080,9738872,14286,208173202,166678,729654
39,232129,9723259,14839,221858884,171672,850310
40,225397,10852183,14566,206959408,166850,817436
41,233302,10693338,15061,207798814,165984,855215
42,225001,9847191,14890,207505269,167678,968570
43,234882,9707229,15285,222146028,172640,857182
44,229141,10778804,14784,207675046,170343,794968
45,233420,10687708,15001,207150365,168444,836732
46,225604,9692153,15086,208169885,165191,1332366
47,225573,9843418,13946,222555542,169515,824550
48,226681,10811769,19583,208073068,173175,790611
49,226270,10713705,14754,207652606,167682,848524
50,223085,9723118,14323,208107862,168795,1667314
51,226618,9697665,13620,221116407,171821,818182
52,226010,10935016,15208,207669960,161867,799397
53,224766,10688925,15208,208669870,164590,797007
54,224555,9666844,14783,208083901,166432,2021612
55,227121,9814977,15482,219915453,171086,824013
56,225468,10791320,30907,206906777,172148,818840
57,230802,10746169,14489,207308541,165935,795106
58,232059,9649892,14585,208024165,167216,1978732
59,224731,22674634,15353,207355400,167801,804782
60,225409,10782665,14912,207676467,168804,862060
61,224010,10637975,14747,207070971,165284,843409
62,224290,9808068,19127,209036071,170680,1956568
63,229988,22931692,15902,208314365,172179,1024844
64,223576,10738733,15397,207070396,169043,856103
65,224199,10526445,14913,207176948,166022,837804
66,232787,9672406,15713,208360324,166957,1942948
67,224081,23558321,14512,206419580,170805,834954
68,223016,10716018,13824,208125022,167438,803789
69,222978,10462453,14785,206781056,166755,843411
70,223895,9669743,21175,210070389,163959,1945146
71,224235,23814496,16173,206260847,178378,788613
72,224186,10850260,14755,206778484,174958,822111
73,224524,10414859,14770,207228672,171045,820417
74,231315,9710772,15392,209221656,167436,10709898
75,222681,15039431,12786,204459986,173191,795393
76,224318,10757046,14861,207704670,164633,855251
77,229619,10497191,14751,207492688,167669,830702
78,225847,9694278,14846,222184416,170456,807426
79,225435,10750513,15507,207288325,168528,804792
80,224550,10752652,14407,207021029,168056,807764
81,231284,10396510,14722,207777956,164705,812019
82,231716,9818023,15705,221866023,173220,870011
83,226138,10728718,14589,206647987,177352,864890
84,224043,10731093,14316,207816644,171437,780938
85,226787,10143833,14515,207131491,167148,768938
86,224804,9687454,13902,223035616,172120,813048
87,224981,10767362,15166,207316434,171596,815420
88,224093,10882495,15297,206791200,173225,800189
89,230932,9917619,14794,207916210,166211,795967
90,227375,9764800,15610,222274876,173269,823348
91,227017,10750617,15474,206515058,174322,811760
92,229432,10735805,14533,208107614,168014,857394
93,231997,9933597,14801,207735350,164013,754545
94,225900,9797546,14771,222486240,171203,836187
95,224155,10750444,13894,207443267,164799,860461
96,223520,10934626,15049,207105189,169676,854775
97,954293,9762797,21501,213942515,208624,786978
98,226564,9890705,15005,221659910,172312,851972
99,230768,10805681,14218,206516719,170683,810657
100,224590,10698446,14086,209225194,164149,795648
