i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,153619,1688429,6203,10218657,28477,465025
2,46924,1698504,4098,9988995,27961,364765
3,48608,1747137,3912,11060379,27062,636158
4,49017,1671050,3753,14175992,25382,633689
5,46829,1653726,4334,13957281,27900,636632
6,46718,1628085,4065,22473784,26840,662922
7,47488,1596845,3784,14557421,28358,648227
8,51092,1481974,3804,15093110,25851,634272
9,46158,1480786,3810,14809849,28070,634032
10,45869,1489000,3646,14478159,25649,636580
11,45922,1475889,3973,14607328,25800,633493
12,46242,1476620,3798,14610070,28749,629108
13,45802,1476874,3678,14686444,25870,627396
14,58459,1482923,5267,55254849,29480,354864
15,47697,1690870,4060,10178955,26313,318149
16,49422,1677998,4419,10070688,28485,325711
17,46876,2010108,4165,9875134,32743,325746
18,51610,1798250,4064,9763196,25970,317284
19,51260,1670461,4127,13861488,25013,625362
20,47335,1671271,4067,14008108,24660,633018
21,46815,1661227,4133,13999198,26732,634812
22,46999,1654897,3854,14962791,24646,623337
23,47928,1676948,3831,14928138,27957,636522
24,47299,1672437,5846,14849992,26027,635096
25,46746,1601942,10206,14678471,27995,618902
26,47089,1482815,5969,14330713,25368,625509
27,45984,1465035,5819,14482832,27196,616891
28,46490,1472788,5769,15008953,26510,631251
29,46576,1465676,6150,14436641,26121,625324
30,46482,1483131,6398,14389410,27040,623399
31,46419,1467042,6104,14351268,24955,627286
32,47472,1475447,4358,58474581,26808,326552
33,47659,1688423,4260,9636283,26455,323038
34,48127,1696533,4799,10096808,25208,319331
35,45740,1709381,3854,9793869,24562,318425
36,46945,1684972,3684,10288974,24686,632597
37,45614,1640291,3864,13942280,26860,634541
38,46293,1665898,3693,13937626,24597,621624
39,51143,1657880,3907,14260186,27607,623717
40,47067,1661504,3760,14962040,24600,641806
41,47060,1661442,3775,14980667,28540,634572
