i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,891088,5273569,10962,49201384,81882,477660
2,111155,5142296,8326,68837408,64414,457267
3,120778,4959814,7644,51316890,95012,1090584
4,117101,5990730,8783,100781146,67606,473850
5,111052,6896999,7970,52287310,56010,466526
6,112321,4792790,8933,70822908,60062,472810
7,111397,5005529,7545,49203103,54776,468996
8,110683,4589502,8062,71897944,61837,476553
9,111861,4980298,7931,49797768,53889,465488
10,111797,4593177,9026,78067259,71983,472593
11,112634,5106511,8143,50132543,55879,475014
12,112252,4602953,9251,76609456,69290,478344
13,110886,5292262,7811,50459780,56321,463536
14,111866,4617464,7957,70420884,66018,459401
15,114573,4989283,7814,50404454,50757,458864
16,127719,4610640,10995,60609807,81067,1149354
17,116242,20908028,8058,50729893,60443,467375
18,110052,4575874,7275,54138625,56767,1085690
19,111002,4850720,8380,64672468,55244,462004
20,109870,4535951,8210,54631079,54573,1088412
21,111348,4517040,7594,66740149,54764,478113
22,111827,4583415,7091,52581562,54272,1078974
23,113792,4477574,8658,72593136,61471,470433
24,110883,4882078,9448,51495921,58688,1090884
25,111291,4496269,9429,68467847,59064,476609
26,110274,4870907,7659,50520991,55038,1088057
27,111457,4473053,8782,75181224,65052,479232
28,113509,5047453,8083,48963734,57335,1092078
29,117219,4678854,8466,70605365,60960,465163
30,111446,4975407,8026,49415428,55229,459800
31,111897,4604999,8672,70721982,59799,457324
32,111658,5101020,8424,51351977,54489,464454
33,112189,4617272,8085,71913864,61450,470229
34,110787,4993404,7809,49944890,53462,471061
35,110387,4598543,9327,77095096,69693,477174
36,111948,5142460,8673,49821243,57526,463875
37,113139,4607743,8166,71190354,65781,465174
38,111417,4980984,7912,50552908,52619,464703
39,118277,4583627,9032,76505923,68095,479325
40,115842,5081939,7817,50201043,57252,469080
41,112137,4624421,7856,55957946,53812,1077586
42,111430,19276385,7567,50923366,53707,471503
43,112931,4587955,7207,54092341,56344,1091106
44,111844,12532747,8816,65498016,60293,467969
45,115335,4500281,7488,54146634,58746,1078978
46,116083,4488450,7683,67124107,56412,460115
47,110325,4591300,7903,52549401,55205,1098826
48,111717,4553788,9298,72554628,62157,458849
49,109858,4825398,8411,51475127,57693,1104704
50,111000,4478531,9081,68352482,58080,472666
51,115372,4850760,8014,50825720,54453,1086691
52,112790,4443889,12467,75208833,65479,470381
53,113434,5029718,7401,48945541,59043,1084494
54,124298,4590530,9478,70093468,65093,515994
55,111407,4971027,8116,49439829,58092,465556
56,112294,4627880,9094,70543975,59255,466875
57,110876,5030580,8336,49367788,57777,465990
58,112517,4596688,8350,71410913,60099,474097
59,111602,4976904,8035,49871623,53412,462054
60,111869,4582787,9115,77155617,70107,485322
61,111337,5227159,7867,49959673,57486,475212
62,110534,4597787,8466,71379614,62218,464853
63,111353,4988905,8084,50525096,54753,470484
64,111922,4569977,9398,76527990,69492,497558
65,110928,5033071,7858,50398191,54058,481671
66,110670,4600301,7485,55840472,55193,1078226
67,111222,19250236,7698,51058492,53377,468426
68,111595,4574686,7228,54132661,54552,1085139
69,111659,12156738,12688,65608474,60392,463585
70,111323,4394160,8616,54024601,58786,1075769
71,115591,4499915,8025,67099963,55872,466603
72,110606,4591261,8044,52278086,52912,1096105
73,116327,4482472,8401,72549824,63875,459447
74,111037,4820937,8480,51312494,57011,1097739
75,111093,4466042,7875,67581158,58014,461477
76,110982,4916278,7489,50404779,54700,1094526
77,110739,4578269,8186,69385494,59911,476511
78,110259,4946652,7597,48966378,54907,1083100
79,116655,4596821,8426,69835684,61852,464195
80,109874,4990107,7824,49439070,53498,457302
81,110680,4612261,8677,70149896,59690,468241
82,115938,5230462,8213,49418813,54791,463943
83,111995,4588828,8433,71256325,60090,470047
84,110033,4978923,7690,49898175,54142,468338
85,111783,4570228,8351,76990920,69804,484696
86,111854,5149212,7767,49875561,56759,462454
87,110372,4620019,7655,70996848,62955,477986
88,111945,4963376,7792,50569953,52201,469958
89,112548,4560856,9080,76451567,68745,495450
90,111185,5044745,7727,50188681,54994,487477
91,110554,4603390,8010,55688966,57349,1086541
92,110869,18302539,7659,50852620,53923,461240
93,110079,4644252,7447,54049073,55478,1091065
94,111449,4498334,8861,64412307,54325,475729
95,114863,4565948,8277,53959336,55394,1078039
96,110476,4487240,7701,66574269,54544,472003
97,114262,4588948,7528,52302904,52615,1088802
98,111070,4528512,8469,72799270,63875,479180
99,111517,4826353,9193,51251805,56332,1091539
100,111261,4470189,8227,68092277,58645,472060
