i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,126029,5816215,8632,66609811,153081,631272
2,125552,5637418,8285,71355860,148202,1185424
3,128397,5057684,9096,89904380,142808,530698
4,126514,5531967,8360,67364332,138281,1157493
5,129935,5542874,8375,96895321,150759,532251
6,125689,5535020,9077,65220196,140281,470268
7,126661,5350469,8029,73278753,143983,1162004
8,133395,4940042,9177,89275608,137726,513397
9,126835,5523712,8339,68362698,143987,1166463
10,129564,5298026,8621,95828730,143032,531228
11,127351,5473132,8143,65132245,138147,472076
12,126076,5357289,11934,74237119,141649,1150742
13,133573,4962321,8614,88217880,141542,515940
14,126036,5470662,8755,68970546,139962,1161562
15,132357,5295301,8668,94824275,141739,525566
16,126938,5474360,7856,65049123,137780,479443
17,129896,5493053,10813,75246852,142415,1153710
18,129201,5000473,8863,87392034,143928,505991
19,127323,5444211,8124,69601253,144965,1158304
20,127832,5303423,9028,94237927,150617,526841
21,130740,5542050,8891,64665421,142790,464743
22,126597,5335509,10294,76422688,143688,1158047
23,127334,5071965,8776,86641732,144251,520528
24,126761,5460257,8356,70319837,144865,1172331
25,129955,5339522,8725,93487882,152286,514963
26,126091,5483272,9202,64499104,140069,593447
27,126957,5287449,11551,77354776,146011,1159788
28,125100,26031722,8068,64502647,138777,552947
29,128145,5586808,8024,70845675,142980,1171590
30,128559,5274220,8854,92966075,141782,534793
