i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1499006,8547126,14626,148584150,74996,1594968
2,191815,8668873,13803,155422095,60619,631867
3,390797,8665984,12015,157248666,57777,631862
4,191098,8589711,13473,157004408,63202,638225
5,191256,8560491,18731,157488773,57493,648374
6,190995,9104025,14299,158774912,59898,638374
7,195446,9114179,13559,157051512,58433,639658
8,190502,9235302,13266,156290639,56193,645086
9,196642,9177447,13178,140259741,55926,1580761
10,191141,24762120,13127,136914227,56153,1570099
11,197094,8487666,11643,153009937,57099,1157471
12,190625,8552146,13126,156221812,58332,641312
13,191100,8585508,13486,156805939,56355,624181
14,201073,8564593,14334,157072852,57395,629007
