i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,1876512,13647403,31163,376791147,75738950,7047141
2,278414,133618078,20266,321204915,283676903,22773099
3,293189,141226565,19789,333678029,264104538,74893663
4,282478,115964694,19438,364211259,176645285,5429475
5,282872,132470631,20564,356583662,123241482,7168902
6,282485,132703809,19489,354498412,189031551,7516254
7,279968,132877371,19948,315844418,149524269,12273002
8,281384,133280569,19924,351218839,1625555,2040739
9,281300,36444345,25303,423041522,157889229,45822940
10,289709,118842727,21632,367174485,187852146,8679752
11,292157,132335984,20295,356830370,72526949,8298969
12,279536,127818351,19023,317703711,84737136,8825719
13,281376,133997868,20531,366924266,155194541,7121530
14,293097,132836641,21290,361724132,145774044,7453266
15,291906,132361755,19009,362939807,276337979,45317937
16,285655,110653204,20349,320938721,165583265,7185720
17,283117,132667025,20053,358092208,260052454,151611877
18,283910,86817377,18628,392616338,206477928,8714474
19,295799,130253689,20565,364930545,146164680,6680035
20,277627,133919572,20045,315312285,151368904,15418388
21,282449,132224631,19983,360392366,147603876,7436086
22,282473,132987931,21176,366667450,128827038,9265699
23,281928,133740716,19171,366812385,115993356,7813963
24,277796,132791533,18060,315729049,118385005,18553012
25,282903,129931100,18929,364641831,32733783,7457116
26,293065,129861917,19786,369248966,69077529,8354967
27,289328,133846433,21019,345225770,131746535,10311979
28,278962,142428146,18559,322684509,114931783,7681357
29,294249,133327015,20327,367223092,51919644,6886324
30,283514,130402126,19924,369774776,125006396,7151420
31,283129,133890007,19493,316158894,257495907,89421706
32,282516,128122434,19381,368075905,138881589,7250114
33,280481,134445191,18535,374748062,114005332,8861539
34,284006,133612003,19960,339223614,168870175,25778689
35,293679,124715460,19512,350725690,141717655,5090326
36,281389,130270374,19587,375069143,69004919,61075366
37,291641,117556614,19521,367223282,341145647,203002786
38,281268,14433119,19890,336342354,184476600,7258109
39,282108,132208230,18830,375748944,138329727,5134045
40,290828,132912551,20213,376823786,113799716,8933987
41,286591,92945354,19071,317791384,131947150,13754898
42,280980,116055633,19456,375762830,33801200,8947645
43,283054,128758552,18457,380791153,114808104,7868587
44,276376,132422024,17415,317792400,256371030,90796709
45,284103,70123605,24263,412416222,197421176,7378171
46,282581,132761045,19293,380102670,296030639,72603940
47,280249,128833255,18716,318327131,320278663,59360263
48,289429,132907915,21066,378356996,339508289,62517586
49,282016,132389753,18885,386701599,164204927,6355702
50,278333,132726367,18903,319007021,128866543,7169601
51,290859,133615736,19320,380684755,304540990,86637120
52,290977,93100893,19329,419324262,200762150,6523066
53,277804,128539454,17663,319245061,102439602,10273901
54,281657,125800796,19452,382028770,141028479,5106131
55,281984,133171393,19657,355039483,246911848,105686995
56,282070,136855990,18587,336723931,392427983,134104656
57,279923,96804075,20353,423642594,178633084,9779123
58,289722,133933134,19954,322999787,70280964,74420243
59,281658,70480545,18807,415413644,118671823,45531363
60,290892,125260037,20822,395239260,212500518,8226334
61,281083,132846690,18670,320373382,148044833,7304247
62,281500,132606143,19420,388138218,115884756,8890836
63,287893,133675603,21418,364183651,295919656,94895426
64,281611,135286211,20192,334299969,124844850,64114502
65,281588,125357069,19192,397081113,257625775,133880155
66,282859,84347605,18163,361309124,175951131,6836163
67,281654,132170069,18988,393798219,299737194,55653703
68,295993,128013312,43497,378769668,279002231,95013420
69,276498,142012181,18805,320991380,1333842,2133472
70,284347,37512368,18196,463892836,73962104,2567966
71,286794,132415888,18970,323028581,133900143,44071412
72,281601,125908162,18964,458850986,181380354,7869833
73,284899,133889674,20713,461837274,148652216,11480288
74,279963,103520619,20264,334126811,148694965,7807140
75,284153,131920964,20532,408386609,138888564,5066170
76,280861,132713659,18616,323001909,128762048,6381283
77,293137,133408829,19942,409256708,121264575,5520045
78,281865,118368986,20613,345714422,143631445,15689455
79,292498,134296397,20493,384107869,133852433,5409921
80,284648,133205392,21680,398885091,121911456,41233633
81,283171,143663860,18773,323170524,188452123,7157468
82,281955,130013086,19467,410274640,137101500,9013750
83,287439,127399176,19529,325595558,140841610,5090132
84,283712,132352228,19962,412658651,1362463,2069098
85,282343,38849510,20703,415445658,119287846,42441296
86,296836,133131083,20849,404210827,165940499,6738564
87,282779,113507658,21289,377771931,55630184,75175037
88,282362,90536725,18565,399778523,196459107,7960698
89,285536,132913074,21213,415263693,283144870,109452484
90,286216,144389325,20261,326231435,193294641,6114663
91,284477,132343608,18897,421406679,153014641,7458859
92,280959,128475221,20434,328857094,106006082,10051174
93,282201,132987135,19784,425391634,113654511,9808704
94,278297,132431487,18813,318745179,136089987,4959338
95,281581,132738321,18605,355705447,179890354,7865026
96,281327,132497815,20430,385482055,151045912,11911866
97,288135,133025228,18619,421966578,154562551,7534441
98,278878,133144677,18507,319882113,118454918,25526156
99,282460,132493549,25521,354273560,318909991,157882005
100,282673,116411525,19764,328466465,153064798,6616927
