i,no_empty_cluster,sstep,lambdastep,gammastep,rstep,loss
1,62568,6863631,6553,28023069,126956,463528
2,65509,3492454,4896,19013606,122118,338188
3,65932,3213754,6310,19431690,117707,375780
4,60191,2871124,5347,15266908,108388,730711
5,61329,1928935,6014,16004099,112993,330347
6,61255,1981802,5185,18993037,113159,677315
7,60729,1963778,4496,32335959,108322,350545
8,60370,2118951,4947,14302621,108048,327899
9,59366,1995629,4549,13785650,103311,339038
10,59999,1951206,4181,14065723,100363,635291
11,60108,1954093,4671,20434398,101788,673331
12,59344,1960092,4433,19274519,102321,674024
13,71456,1959333,6327,30622543,107664,336484
14,60059,2045888,4716,14575468,103801,332287
15,60227,1966198,4452,13955086,102595,349174
16,60280,1954884,4354,15287120,101183,650379
17,59631,1958897,4293,19438107,103204,662872
18,59820,1949151,6502,19887697,104439,683712
19,60223,18164437,4572,14674276,105998,339630
20,64626,1993651,4395,14115546,103362,333045
21,61460,1952375,4728,13881752,102459,329061
22,60010,2089919,7836,16307089,103920,674925
23,60219,1950474,4540,20481712,104288,673694
24,61754,1943848,4762,34585417,106767,340229
25,59747,2104406,4231,14276511,104156,336989
26,59076,1979487,4353,14404552,104344,336598
27,59828,1948548,4371,14017085,103234,348983
28,60505,1960427,4290,17992560,105305,665818
29,60112,1938464,4193,19068205,104201,663285
30,60391,1969344,4457,32961563,110980,338340
31,59631,2099858,4618,14311224,108041,334823
32,60112,1966727,4382,14003595,103700,332886
33,58676,1952749,4221,14179324,102023,334408
34,59529,1956335,4802,19852529,102884,672752
35,60594,1947978,4297,19214769,104767,671997
36,60592,1943154,4917,31443212,108418,346931
37,59627,2049575,4422,14292585,104298,349030
38,59703,2070793,4296,14337309,103114,348046
39,60145,1967374,4441,15069739,101552,670126
40,60938,1930520,4443,19562864,104763,670826
41,60385,1934327,4106,19600646,101748,669867
42,61094,17475171,4596,14674310,103738,339032
43,59638,1998921,4349,13995647,107090,335246
44,59317,1970520,4474,14122884,102890,343215
45,60142,1989191,8774,16266251,101257,667899
46,60001,1941479,4273,20451338,104705,668659
47,62870,1967863,4553,34688616,113461,333727
48,60286,2173550,4594,14568111,105232,354266
49,60170,1982839,4421,14424606,103869,343729
50,59982,1960236,4992,13980566,103009,331771
51,60155,1949259,4447,17218972,103144,677055
52,60140,1945911,4535,19953730,110062,675432
53,60840,1953136,4514,33256704,107131,347650
54,60298,2098576,4350,14242666,104772,345493
55,59452,1968373,4472,14187597,102877,335501
56,64395,1953230,4340,14089228,103344,332478
57,59672,1948539,4420,19413346,107160,662064
58,60247,1934551,4353,19103305,103875,667871
59,61170,1967282,4570,31639415,108376,341556
60,60267,2080732,4865,14180326,104509,332583
61,60094,1991081,4325,14402955,103571,330803
62,59927,1957091,4401,14454394,102013,661020
63,61044,1941050,4302,19115696,101827,672774
64,64573,1952135,4311,20058619,103594,667228
65,61385,1961289,4471,30218565,105027,335240
66,60570,2014564,4382,14271419,108582,333391
67,60682,1974602,4480,14147395,102354,349926
68,59686,1958971,4315,16022113,103126,669546
69,60214,1925610,4555,20173090,103624,663924
70,61216,1923063,4393,35836796,116138,342809
71,60400,2210988,4542,14637960,105042,340366
72,59775,1964833,4669,14415573,103258,334106
73,60122,1962954,4768,14155943,107788,337567
74,59370,1959892,4180,16880109,103399,671027
75,59899,1949272,4201,19599819,103148,671582
76,62071,1943960,4403,33876060,109169,336231
77,60741,2083376,4491,14376033,103316,340870
78,60923,1980949,4558,14222306,103894,336316
79,60040,1962433,4739,13962366,101203,347383
80,59339,1939521,4379,18742066,103517,667067
81,60525,1922189,4239,19503428,104180,668954
82,60169,1949006,4762,32312995,106116,352959
83,61253,2110217,4494,14265227,104519,332809
84,60516,2061727,4707,14419883,103441,348730
85,64031,1961536,4848,13902931,101696,489362
86,60476,1930248,4306,19298200,109325,665656
87,59204,1934992,4887,20021271,103490,671263
88,60767,1961843,4296,30914998,106282,346840
89,60240,2023613,4339,14128344,104535,334052
90,59977,1966741,4742,14052328,107434,333500
91,63745,1946444,4387,15534109,102687,663227
92,59605,1931051,4697,19882519,104074,675919
93,59215,1951507,4229,20189711,104810,678214
94,71962,17686372,6877,14647429,106655,339355
95,65161,1998164,4726,14418211,104738,333709
96,60164,1957592,4899,14113829,101255,352320
97,59943,2009611,4653,16468509,103395,674566
98,60267,1933568,4714,19574720,102770,664393
99,76310,1992373,4564,63827331,111299,397141
100,60381,2157557,4497,15634127,104148,338718
